"Survey","Date","Station","Temp","TopEC","BottomEC","Secchi","Turbidity","Lat","Long","Comments"
4,2020-02-20,519,12.5,8680,9570,40,29,"38-04-21.8","121-57-26.8",NA
4,2020-02-20,520,12.5,4717,5200,54,22,"38-01-55.3","121-52-01.2",NA
4,2020-02-20,602,11.8000001907349,9760,9930,41,22,"38-07-04.3","122-02-30.5",NA
4,2020-02-20,606,12,2430,3283,33,42,"38-10-10.9","122-01-23.9",NA
4,2020-02-20,609,11,1649,1788,39,28,"38-10-01.5","121-56-25.4",NA
4,2020-02-20,610,11,1276,1535,32,33,"38-07-24.3","121-53-22.3",NA
5,2020-03-02,809,12.1000003814697,334,346,130,6,"38-03-02.3","121-41-45.0",NA
5,2020-03-02,812,13.3000001907349,284,293,112,5,"38-05-24.6","121-38-29.6",NA
5,2020-03-02,815,13.3000001907349,290,280,200,6,"38-05-07.5","121-34-19.7",NA
5,2020-03-02,901,12.6000003814697,302,311,200,8,"38-02-51.7","121-36-57.1",NA
5,2020-03-02,902,12,319,310,40,33,"38-01-02.4","121-34-55.0",NA
5,2020-03-02,906,13.6000003814697,377,413,200,3,"38-03-03.4","121-30-25.9",NA
5,2020-03-02,910,13.8000001907349,712,730,200,2,"38-00-04.0","121-26-59.0",NA
5,2020-03-02,912,14,533,543,200,3,"37-58-00.0","121-22-10.9",NA
5,2020-03-02,914,13.1999998092651,427,443,180,3,"37-58-09.0","121-31-40.2",NA
5,2020-03-02,915,13.1999998092651,369,373,156,4,"37-56-49.1","121-34-08.1",NA
5,2020-03-02,918,13.1999998092651,418,421,163,6,"37-51-44.2","121-34-13.6",NA
5,2020-03-02,919,13.5,219,225,200,3,"38-06-19.0","121-29-39.1",NA
5,2020-03-03,513,13.5,3384,7250,44,19,"38-03-30.9","121-52-15.1",NA
5,2020-03-03,703,12.5,498,501,72,14,"38-02-54.3","121-47-52.9",NA
5,2020-03-03,704,12.6999998092651,626,664,61,16,"38-04-02.3","121-47-12.9",NA
5,2020-03-03,705,12.6000003814697,221,225,168,9,"38-06-05.4","121-42-28.2",NA
5,2020-03-03,706,12.3999996185303,259,264,84,12,"38-05-07.6","121-45-05.5",NA
5,2020-03-03,707,12.8000001907349,217,216,200,13,"38-07-00.1","121-42-17.6",NA
5,2020-03-03,711,13,191,194,200,3,"38-10-36.5","121-39-43.4",NA
5,2020-03-03,716,13.1000003814697,214,210,168,7,"38-14-18.5","121-41-03.3",NA
5,2020-03-03,723,13.1999998092651,217,216,171,6,"38-14-18.6","121-40-21.5",NA
5,2020-03-03,801,13.6000003814697,2013,2876,63,15,"38-02-54.4","121-50-47.5",NA
5,2020-03-03,804,13.8000001907349,844,1272,75,13,"38-01-01.7","121-47-44.0",NA
5,2020-03-04,405,13.8999996185303,26100,30430,80,NA,"38-02-24.9","122-09-03.3",NA
5,2020-03-04,411,13.1999998092651,15600,27430,70,NA,"38-03-00.0","122-04-59.4",NA
5,2020-03-04,418,14,19310,33210,77,NA,"38-03-52.8","122-05-54.4",NA
5,2020-03-04,501,14.8000001907349,10870,18870,72,NA,"38-04-29.4","122-01-43.0",NA
5,2020-03-04,504,14.5,9030,15330,58,NA,"38-03-08.3","121-59-09.2",NA
5,2020-03-04,508,15.1000003814697,6640,13400,54,15,"38-02-54.8","121-55-10.8",NA
5,2020-03-04,519,14.8000001907349,5150,13690,50,38,"38-04-23.7","121-57-41.6",NA
5,2020-03-04,520,14.5,3319,3970,60,23,"38-01-54.3","121-51-50.6",NA
5,2020-03-04,602,13.8000001907349,11160,19920,46,NA,"38-06-55.1","122-02-31.3",NA
5,2020-03-04,606,13.5,3919,9190,35,NA,"38-10-12.6","122-01-36.9",NA
5,2020-03-04,609,13.3000001907349,1576,1610,33,31,"38-10-01.4","121-56-19.7",NA
5,2020-03-04,610,13.5,1235,2060,50,NA,"38-07-16.7","121-53-20.0",NA
6,2020-03-16,809,12.5,426,454,147,6,"38-03-04.4","121-41-41.8",NA
6,2020-03-16,812,13.6000003814697,315,313,200,5,"38-05-22.1","121-38-28.1",NA
6,2020-03-16,815,13.8000001907349,271,284,200,3,"38-05-09.4","121-34-19.9",NA
6,2020-03-16,901,12.8000001907349,156,346,200,8,"38-02-46.0","121-37-02.4",NA
6,2020-03-16,902,13.1000003814697,325,321,200,4,"38-01-08.5","121-34-56.4",NA
6,2020-03-16,906,13.8000001907349,326,213,200,3,"38-02-55.7","121-30-16.1",NA
6,2020-03-16,910,13.1000003814697,486,475,200,3,"38-00-02.4","121-26-56.0",NA
6,2020-03-16,912,13.8999996185303,245,517,200,2,"37-58-00.2","121-22-10.2",NA
6,2020-03-16,914,12.8999996185303,446,415,200,3,"37-57-56.7","121-31-50.1",NA
6,2020-03-16,915,13,163,345,200,5,"37-56-29.3","121-33-41.6",NA
6,2020-03-16,918,13.1000003814697,373,373,200,6,"37-51-39.9","121-34-09.6",NA
6,2020-03-16,919,13.5,215,204,200,2,"38-06-18.9","121-29-36.0",NA
6,2020-03-17,513,13.3999996185303,4708,8271,60,15,"38-03-32.4","121-52-08.3",NA
6,2020-03-17,520,13.6999998092651,3848,8420,50,17,"38-01-53.7","121-51-40.3",NA
6,2020-03-17,703,12.3999996185303,1358,1261,80,13,"38-02-58.2","121-47-53.3",NA
6,2020-03-17,704,13.1999998092651,570,444,80,12,"38-04-01.7","121-47-16.1",NA
6,2020-03-17,705,12.5,242,186,200,4,"38-06-06.4","121-42-29.4",NA
6,2020-03-17,706,12.6999998092651,262,267,100,7,"38-05-07.0","121-45-09.2",NA
6,2020-03-17,707,13.1000003814697,304,203,200,4,"38-06-56.7","121-42-21.7",NA
6,2020-03-17,711,12.6999998092651,194,177,200,3,"38-10-36.2","121-39-42.0",NA
6,2020-03-17,716,12.8000001907349,220,222,200,4,"38-14-20.4","121-41-05.2",NA
6,2020-03-17,723,12.8000001907349,220,141,200,4,"38-14-21.4","121-40-22.2",NA
6,2020-03-17,801,13.3999996185303,3945,5888,50,15,"38-02-44.1","121-50-40.0",NA
6,2020-03-18,405,12.3999996185303,18808,11084,80,14,"38-02-23.6","122-08-36.3",NA
6,2020-03-18,411,12.5,8385,21483,75,17,"38-03-08.7","122-04-30.0",NA
6,2020-03-18,418,12.8000001907349,19892,25981,62,18,"38-04-00.5","122-05-57.9",NA
6,2020-03-18,501,12.8999996185303,12725,13525,62,17,"38-04-20.0","122-01-21.1",NA
6,2020-03-18,504,12.6999998092651,10101,6405,76,17,"38-03-03.6","121-59-04.3",NA
6,2020-03-18,508,12.8000001907349,3372,7183,62,17,"38-02-55.7","121-54-56.8",NA
6,2020-03-18,519,13,8174,9476,52,24,"38-04-23.5","121-57-25.1",NA
6,2020-03-18,602,12.6000003814697,12648,13271,68,19,"38-06-50.7","122-02-39.5",NA
6,2020-03-18,606,12.8000001907349,6057,7207,38,32,"38-10-11.8","122-01-31.9",NA
6,2020-03-18,609,13.1000003814697,3880,3964,51,26,"38-10-01.5","121-56-22.7",NA
6,2020-03-18,610,13.6999998092651,1335,3060,50,21,"38-07-20.3","121-53-20.6",NA
6,2020-03-18,804,13.1999998092651,1019,1038,110,9,"38-01-00.1","121-47-38.7",NA
12,2020-12-14,809,10.8000001907349,1381,1594,92,11,"38-02-59.7","121-41-46.1",NA
12,2020-12-14,901,10.1999998092651,883,967,98,8,"38-02-48.1","121-37-09.8",NA
12,2020-12-14,902,10.1000003814697,572,596,132,9,"38-01-13.6","121-34-57.3",NA
12,2020-12-14,914,10.5,362,369,200,2,"37-58-10.3","121-31-39.0",NA
12,2020-12-14,915,10.1999998092651,497,508,200,3,"37-56-47.1","121-34-08.4",NA
12,2020-12-14,918,10.3999996185303,472,481,200,4,"37-51-47.0","121-34-15.8",NA
12,2020-12-15,812,10.8000001907349,487,484,144,5,"38-05-23.3","121-38-24.1",NA
12,2020-12-15,815,10.3999996185303,365,374,200,4,"38-04-13.5","121-33-31.5",NA
12,2020-12-15,906,10.1000003814697,328,334,200,4,"38-03-05.7","121-30-24.1",NA
12,2020-12-15,910,10.1999998092651,393,381,126,8,"38-00-02.3","121-26-55.9",NA
12,2020-12-15,912,10.5,725,713,93,9,"37-58-08.7","121-22-18.3",NA
12,2020-12-15,919,9.5,167,170,200,3,"38-06-41.1","121-30-00.6",NA
13,2020-12-28,809,9.60000038146973,1430,1540,118,7,"38-02-58.9","121-41-48.4",NA
13,2020-12-28,812,9.60000038146973,685,706,131,5,"38-05-24.1","121-38-31.0",NA
13,2020-12-28,815,9.5,326,346,189,4,"38-05-28.4","121-34-22.0",NA
13,2020-12-28,901,10.1000003814697,1012,1399,84,6,"38-02-43.8","121-37-05.8",NA
13,2020-12-28,902,9.80000019073486,653,605,97,2,"38-01-09.6","121-34-56.7",NA
13,2020-12-28,906,9.60000038146973,327,327,200,2,"38-03-07.9","121-30-29.9",NA
13,2020-12-28,910,9.69999980926514,443,464,141,5,"38-00-08.4","121-27-01.0",NA
13,2020-12-28,912,9.89999961853027,652,642,94,9,"37-58-08.2","121-22-17.6",NA
13,2020-12-28,914,10,397,414,200,2,"37-58-02.4","121-31-51.0",NA
13,2020-12-28,915,9.5,537,540,200,2,"37-56-30.4","121-33-43.7",NA
13,2020-12-28,918,9.80000019073486,498,509,200,2,"37-51-31.4","121-34-01.1",NA
13,2020-12-28,919,9.30000019073486,180,185,200,3,"38-06-19.1","121-29-37.3",NA
1,2021-01-11,809,9.19999980926514,1062,1040,127,9,"38-03-04.5","121-41-41.1",NA
1,2021-01-11,812,9.60000038146973,564,564,170,5,"38-05-24.0","121-38-34.9",NA
1,2021-01-11,815,9.30000019073486,290,158,197,3,"38-05-10.4","121-34-18.2",NA
1,2021-01-11,901,9.19999980926514,754,717,151,6,"38-02-42.6","121-37-14.0",NA
1,2021-01-11,902,9.30000019073486,558,570,200,3,"38-01-02.8","121-34-55.7",NA
1,2021-01-11,906,9.89999961853027,359,358,158,6,"38-02-57.5","121-30-18.0",NA
1,2021-01-11,910,9.69999980926514,826,454,117,6,"38-00-05.2","121-26-58.8",NA
1,2021-01-11,912,9.80000019073486,744,724,134,5,"37-57-56.9","121-22-03.6",NA
1,2021-01-11,914,9.5,418,413,200,2,"37-58-01.0","121-31-51.4",NA
1,2021-01-11,915,9.39999961853027,518,522,200,2,"37-56-38.4","121-34-04.1",NA
1,2021-01-11,918,9.5,482,486,200,3,"37-51-32.2","121-34-02.0",NA
1,2021-01-11,919,9.60000038146973,188,234,200,3,"38-06-27.6","121-29-59.8",NA
1,2021-01-12,513,9.89999961853027,5710,8500,76,9,"38-03-36.0","121-51-57.6",NA
1,2021-01-12,703,9.69999980926514,3155,3563,80,10,"38-02-53.2","121-47-52.8",NA
1,2021-01-12,704,9.5,1475,4150,82,10,"38-04-07.5","121-47-05.8",NA
1,2021-01-12,705,9.39999961853027,1052,1058,103,8,"38-05-54.3","121-42-28.7",NA
1,2021-01-12,706,9.30000019073486,1595,2512,61,11,"38-05-08.5","121-45-04.5",NA
1,2021-01-12,707,9.60000038146973,600,596,115,6,"38-06-50.3","121-42-32.9",NA
1,2021-01-12,711,9.69999980926514,146,148,195,5,"38-10-38.9","121-39-49.6",NA
1,2021-01-12,716,9.60000038146973,157,160,140,6,"38-14-15.6","121-41-01.5",NA
1,2021-01-12,723,9.60000038146973,156,157,117,7,"38-14-10.3","121-40-23.3",NA
1,2021-01-12,801,10,5760,6720,77,8,"38-02-43.0","121-50-41.6",NA
1,2021-01-12,804,10,4518,5360,74,11,"38-01-02.7","121-47-53.3",NA
1,2021-01-13,405,10.6999998092651,18060,19910,81,9,"38-02-22.6","122-08-54.2",NA
1,2021-01-13,411,10.6999998092651,18190,19120,81,12,"38-03-06.0","122-04-32.6",NA
1,2021-01-13,418,10.3999996185303,15640,18640,72,10,"38-04-03.3","122-05-45.3",NA
1,2021-01-13,501,10.6000003814697,14220,14940,67,12,"38-04-21.0","122-01-23.0",NA
1,2021-01-13,504,10.8000001907349,11680,15190,86,8,"38-03-03.9","121-59-03.2",NA
1,2021-01-13,508,10.8999996185303,8050,12720,84,9,"38-02-50.4","121-54-52.5",NA
1,2021-01-13,519,10.8000001907349,10060,11930,83,10,"38-04-27.3","121-57-27.1",NA
1,2021-01-13,520,11.1999998092651,8730,9560,77,12,"38-01-55.6","121-51-44.6",NA
1,2021-01-13,602,10.1999998092651,13970,13820,42,25,"38-07-00.0","122-02-29.9",NA
1,2021-01-13,606,10.1000003814697,6290,7610,43,25,"38-10-11.0","122-01-30.4",NA
1,2021-01-13,609,9.89999961853027,6620,6670,63,22,"38-10-02.1","121-56-18.7",NA
1,2021-01-13,610,9.69999980926514,7390,8090,61,15,"38-07-25.3","121-53-21.6",NA
2,2021-01-25,809,9.39999961853027,1233,1389,86,8,"38-03-02.7","121-41-42.2",NA
2,2021-01-25,812,9.89999961853027,1067,996,102,7,"38-05-23.7","121-36-25.0",NA
2,2021-01-25,815,10.1999998092651,545,531,131,4,"38-05-09.5","121-34-16.6",NA
2,2021-01-25,901,9.19999980926514,888,891,77,6,"38-02-45.2","121-36-59.8",NA
2,2021-01-25,902,9,600,600,91,7,"38-01-13.7","121-34-57.1",NA
2,2021-01-25,906,10.1999998092651,385,387,200,3,"38-03-07.0","121-30-29.5",NA
2,2021-01-25,910,9.89999961853027,455,479,200,3,"38-00-06.1","121-26-58.9",NA
2,2021-01-25,912,10.1999998092651,814,818,200,2,"37-58-03.1","121-22-13.7",NA
2,2021-01-25,914,9.39999961853027,425,436,200,2,"37-57-52.0","121-31-48.2",NA
2,2021-01-25,915,9.10000038146973,560,563,200,3,"37-56-30.2","121-33-43.8",NA
2,2021-01-25,918,9.10000038146973,515,525,200,2,"37-51-45.4","121-34-14.9",NA
2,2021-01-25,919,9.89999961853027,196,198,200,3,"38-06-18.6","121-29-35.8",NA
2,2021-01-26,513,9.60000038146973,1414,1631,68,16,"38-03-38.4","121-52-03.6",NA
2,2021-01-26,703,8.69999980926514,3762,4570,69,12,"38-03-04.0","121-47-54.0",NA
2,2021-01-26,704,9.19999980926514,2980,4630,57,15,"38-03-55.6","121-47-23.3",NA
2,2021-01-26,705,9.39999961853027,861,882,97,7,"38-06-05.9","121-42-30.3",NA
2,2021-01-26,706,9.5,105,203,67,11,"38-05-12.4","121-44-57.0",NA
2,2021-01-26,707,9.80000019073486,370,521,104,7,"38-06-52.6","121-42-27.0",NA
2,2021-01-26,711,9.60000038146973,221,227,200,3,"38-10-38.0","121-39-48.1",NA
2,2021-01-26,716,9.5,241,267,83,8,"38-14-22.3","121-41-06.0",NA
2,2021-01-26,723,9.60000038146973,228,265,43,9,"38-14-20.1","121-40-20.9",NA
2,2021-01-26,801,9.80000019073486,1027,1224,66,12,"38-02-51.3","121-50-43.2",NA
2,2021-01-26,804,9.69999980926514,8040,9460,60,13,"38-01-01.7","121-47-25.8",NA
3,2021-02-08,809,10.8000001907349,772,997,89,12,"38-03-06.2","121-41-39.3",NA
3,2021-02-08,812,10.6999998092651,625,628,84,14,"38-05-24.9","121-38-34.2",NA
3,2021-02-08,815,10.8999996185303,457,486,109,10,"38-05-13.7","121-34-18.5",NA
3,2021-02-08,901,10.3999996185303,637,640,112,6,"38-02-43.5","121-37-12.7",NA
3,2021-02-08,902,10.6000003814697,781,777,130,4,"38-01-00.8","121-34-54.0",NA
3,2021-02-08,906,11.3000001907349,497,503,128,6,"38-03-01.0","121-30-23.2",NA
3,2021-02-08,910,11.6000003814697,627,636,131,11,"38-00-04.4","121-26-58.9",NA
3,2021-02-08,912,11.8999996185303,665,678,76,10,"37-58-06.6","121-22-16.1",NA
3,2021-02-08,914,11.6999998092651,677,689,183,5,"37-58-05.2","121-31-47.4",NA
3,2021-02-08,915,11.1000003814697,777,772,133,5,"37-56-36.9","121-33-59.7",NA
3,2021-02-08,918,11.3000001907349,762,762,178,5,"37-51-29.0","121-33-58.2",NA
3,2021-02-08,919,11.6000003814697,224,239,130,10,"38-06-19.2","121-29-40.6",NA
3,2021-02-09,513,10.6000003814697,3314,4421,62,17,"38-03-32.4","121-52-00.0",NA
3,2021-02-09,703,10.6000003814697,1659,1825,54,16,"38-02-59.1","121-47-57.0",NA
3,2021-02-09,704,10.6999998092651,837,915,68,22,"38-04-06.7","121-47-06.2",NA
3,2021-02-09,705,10.8999996185303,438,434,110,8,"38-06-04.4","121-42-27.2",NA
3,2021-02-09,706,11,271,299,71,11,"38-05-26.7","121-44-34.7",NA
3,2021-02-09,707,11.3000001907349,239,242,84,9,"38-07-00.8","121-42-20.8",NA
3,2021-02-09,711,11.3000001907349,211,190,107,7,"38-10-37.3","121-39-47.4",NA
3,2021-02-09,716,11.6999998092651,252,251,85,10,"38-14-28.3","121-41-15.5",NA
3,2021-02-09,723,11.6999998092651,236,238,92,10,"38-14-18.9","121-40-20.4",NA
3,2021-02-09,801,10.6000003814697,2112,2450,59,17,"38-02-40.4","121-50-40.3",NA
3,2021-02-09,804,10.6999998092651,1458,1499,84,11,"38-00-59.3","121-47-32.0",NA
3,2021-02-10,405,11.8000001907349,21830,25260,52,16,"38-02-22.6","122-08-46.3",NA
3,2021-02-10,411,11.8999996185303,19960,19880,33,29,"38-03-07.0","122-04-26.1",NA
3,2021-02-10,418,11.6000003814697,17030,23550,72,12,"38-04-07.2","122-05-40.9",NA
3,2021-02-10,501,11.6000003814697,13450,15870,54,18,"38-04-20.9","122-01-15.8",NA
3,2021-02-10,504,11.6999998092651,11340,16040,67,15,"38-03-02.2","121-59-00.6",NA
3,2021-02-10,508,11.8000001907349,8490,11360,37,36,"38-02-55.6","121-54-56.9",NA
3,2021-02-10,519,11.6000003814697,12210,12700,25,42,"38-04-23.3","121-57-18.9",NA
3,2021-02-10,520,11.6000003814697,7340,7920,48,22,"38-01-53.1","121-51-35.2",NA
3,2021-02-10,602,11.3000001907349,13310,13130,37,32,"38-07-17.0","122-02-35.2",NA
3,2021-02-10,606,11.5,5410,8370,37,41,"38-10-12.3","122-01-28.2",NA
3,2021-02-10,609,11,4013,4170,31,24,"38-10-02.8","121-56-14.5",NA
3,2021-02-10,610,10.6000003814697,3988,5450,51,16,"38-07-26.7","121-53-22.7",NA
4,2021-02-22,809,11.3000001907349,527,642,115,6,"38-03-12.0","121-41-33.6",NA
4,2021-02-22,812,12.3000001907349,461,463,131,6,"38-05-30.1","121-38-41.0",NA
4,2021-02-22,815,12.5,427,417,142,6,"38-04-58.7","121-34-15.1",NA
4,2021-02-22,901,11.3000001907349,488,496,138,5,"38-02-39.1","121-36-51.2",NA
4,2021-02-22,902,11.1999998092651,563,585,140,5,"38-00-59.9","121-34-55.4",NA
4,2021-02-22,906,12.3999996185303,404,407,157,5,"38-02-58.6","121-30-18.9",NA
4,2021-02-22,910,13,515,599,164,4,"38-00-05.6","121-26-58.7",NA
4,2021-02-22,912,13.1999998092651,1024,985,159,3,"37-57-54.4","121-22-02.7",NA
4,2021-02-22,914,11.8999996185303,583,583,172,4,"37-58-05.9","121-31-44.8",NA
4,2021-02-22,915,11.5,588,590,163,3,"37-56-39.3","121-34-04.3",NA
4,2021-02-22,918,11.6999998092651,632,657,148,4,"37-51-29.6","121-33-59.2",NA
4,2021-02-22,919,12.6000003814697,250,254,168,4,"38-06-18.7","121-29-39.2",NA
4,2021-02-23,513,11.8000001907349,2169,6060,62,13,"38-03-34.4","121-52-05.0",NA
4,2021-02-23,706,12,292,538,92,9,"38-05-12.4","121-44-52.4",NA
4,2021-02-23,711,11.6000003814697,221,232,163,6,"38-10-36.0","121-39-42.2",NA
4,2021-02-23,716,12.3000001907349,262,255,52,7,"38-14-25.1","121-41-08.2",NA
4,2021-02-23,723,12.1000003814697,253,258,104,7,"38-14-14.4","121-40-21.9",NA
4,2021-02-23,801,11.8999996185303,2196,3163,64,14,"38-02-33.9","121-50-39.5",NA
4,2021-02-23,804,12,1037,1067,67,9,"38-00-58.6","121-47-31.6",NA
4,2021-02-25,405,13.1000003814697,22490,27400,52,12,"38-02-22.8","122-08-47.8",NA
4,2021-02-25,411,13,20280,24820,54,16,"38-03-01.5","122-04-44.7",NA
4,2021-02-25,418,12.8000001907349,20540,23660,88,9,"38-04-04.3","122-05-47.0",NA
4,2021-02-25,501,12.6000003814697,14960,16690,49,22,"38-04-26.1","122-01-33.8",NA
4,2021-02-25,504,12.6999998092651,12200,17150,58,13,"38-03-08.9","121-59-09.8",NA
4,2021-02-25,508,12.8000001907349,8420,12740,47,26,"38-02-54.0","121-54-59.0",NA
4,2021-02-25,519,12.6000003814697,13170,14210,45,31,"38-04-23.0","121-57-29.1",NA
4,2021-02-25,520,12.5,7650,8310,52,21,"38-01-55.9","121-51-49.1",NA
4,2021-02-25,602,12.1999998092651,14660,15340,39,20,"38-06-59.6","122-02-29.5",NA
4,2021-02-25,606,12.3000001907349,3994,10140,38,37,"38-10-11.4","122-01-24.3",NA
4,2021-02-25,609,11.5,4418,4558,35,34,"38-10-02.0","121-56-17.9",NA
4,2021-02-25,610,11.3999996185303,417,5330,42,26,"38-07-23.8","121-53-21.6",NA
4,2021-02-25,703,11.1000003814697,838,1382,54,16,"38-03-02.2","121-47-54.2",NA
4,2021-02-25,704,11.3000001907349,866,1330,56,18,"38-03-59.4","121-47-21.4",NA
4,2021-02-25,705,11.1000003814697,361,392,75,11,"38-05-52.9","121-42-28.1",NA
4,2021-02-25,707,11.3000001907349,249,256,65,14,"38-06-52.4","121-42-27.9",NA
5,2021-03-08,809,12.3999996185303,378,386,97,7,"38-03-09.1","121-41-33.6",NA
5,2021-03-08,812,13,346,339,121,6,"38-05-24.5","121-38-24.9",NA
5,2021-03-08,815,13.1000003814697,274,366,152,5,"38-05-04.1","121-34-15.7",NA
5,2021-03-08,901,12.3999996185303,335,244,140,5,"38-02-40.2","121-37-02.7",NA
5,2021-03-08,902,12.6000003814697,361,367,180,5,"38-01-02.6","121-34-55.3",NA
5,2021-03-08,906,12.8999996185303,309,309,180,4,"38-02-59.9","121-30-21.1",NA
5,2021-03-08,910,13.5,450,486,180,3,"38-00-07.8","121-26-59.4",NA
5,2021-03-08,912,13.5,893,881,180,4,"37-57-54.1","121-22-01.9",NA
5,2021-03-08,914,13.1999998092651,390,390,200,3,"37-58-13.4","121-31-32.0",NA
5,2021-03-08,915,13,416,407,181,3,"37-56-39.0","121-34-04.3",NA
5,2021-03-08,918,13,525,514,185,2,"37-51-28.7","121-33-57.9",NA
5,2021-03-08,919,13.1000003814697,205,211,180,2,"38-06-28.5","121-30-00.8",NA
5,2021-03-09,513,12.1000003814697,2663,3880,57,21,"38-03-31.9","121-52-09.9",NA
5,2021-03-09,703,12,1560,1614,72,16,"38-03-01.4","121-47-52.0",NA
5,2021-03-09,704,11.8999996185303,771,1506,44,21,"38-03-56.4","121-47-27.0",NA
5,2021-03-09,705,12.1000003814697,315,314,153,6,"38-06-06.8","121-42-29.0",NA
5,2021-03-09,706,12.1000003814697,233,263,82,8,"38-05-08.4","121-45-08.0",NA
5,2021-03-09,707,12.3999996185303,195,199,121,6,"38-06-58.7","121-42-22.6",NA
5,2021-03-09,711,12.6000003814697,171,176,183,4,"38-10-35.9","121-39-41.8",NA
5,2021-03-09,716,12.8999996185303,193,194,200,5,"38-14-22.9","121-41-06.8",NA
5,2021-03-09,723,12.8999996185303,192,192,148,6,"38-14-30.4","121-40-17.0",NA
5,2021-03-09,801,12.1000003814697,1819,1973,78,17,"38-02-40.7","121-50-41.9",NA
5,2021-03-09,804,12.3000001907349,807,858,89,6,"38-00-59.9","121-47-40.8",NA
5,2021-03-10,405,12.3999996185303,15400,17730,58,12,"38-02-22.8","122-08-38.7",NA
5,2021-03-10,411,12.6999998092651,16380,18380,62,21,"38-03-02.2","122-04-43.7",NA
5,2021-03-10,418,12,12530,18130,64,16,"38-04-03.0","122-05-46.5",NA
5,2021-03-10,501,12.1999998092651,10840,12260,51,20,"38-04-20.7","122-01-24.8",NA
5,2021-03-10,504,12.3999996185303,10570,13270,60,15,"38-03-09.5","121-59-05.7",NA
5,2021-03-10,508,12.5,6550,9020,36,33,"38-02-54.7","121-55-03.0",NA
5,2021-03-10,519,12.5,9540,9770,35,46,"38-04-24.7","121-57-25.8",NA
5,2021-03-10,520,12.3000001907349,5610,5950,39,28,"38-01-54.9","121-51-41.8",NA
5,2021-03-10,602,12.6000003814697,10600,10460,47,30,"38-07-03.6","122-02-34.5",NA
5,2021-03-10,606,12.3999996185303,4040,5880,32,39,"38-10-12.4","122-01-25.1",NA
5,2021-03-10,609,12,3492,3833,41,26,"38-10-02.8","121-56-19.5",NA
5,2021-03-10,610,11.8999996185303,3682,3696,33,34,"38-07-25.6","121-53-22.6",NA
6,2021-03-15,809,11.8000001907349,529,525,96,11,"38-03-06.9","121-41-37.3",NA
6,2021-03-15,812,12.3999996185303,262,271,112,6,"38-05-26.4","121-38-34.8",NA
6,2021-03-15,815,12.5,239,256,155,4,"38-05-14.2","121-34-20.0",NA
6,2021-03-15,901,11.6000003814697,315,322,105,9,"38-02-42.5","121-37-00.4",NA
6,2021-03-15,902,11.8999996185303,358,362,195,8,"38-01-14.7","121-34-57.3",NA
6,2021-03-15,906,12.5,320,326,175,4,"38-03-00.9","121-30-22.5",NA
6,2021-03-15,910,12.6999998092651,621,823,138,5,"38-00-09.6","121-27-02.3",NA
6,2021-03-15,912,13.1999998092651,947,954,152,5,"37-58-03.4","121-22-12.6",NA
6,2021-03-15,914,12.3999996185303,401,551,180,4,"37-58-06.9","121-31-44.1",NA
6,2021-03-15,915,12.5,397,446,164,4,"37-56-39.4","121-34-05.2",NA
6,2021-03-15,918,12.1999998092651,503,556,180,3,"37-51-27.9","121-33-56.0",NA
6,2021-03-15,919,12.3999996185303,182,185,180,3,"38-06-18.8","121-29-36.1",NA
6,2021-03-16,513,11.6999998092651,4094,4770,46,30,"38-03-30.7","121-52-13.7",NA
6,2021-03-16,703,11.5,973,1391,44,18,"38-03-04.7","121-47-50.3",NA
6,2021-03-16,704,11.8000001907349,1291,1738,38,35,"38-03-58.3","121-47-25.2",NA
6,2021-03-16,705,12.1999998092651,217,227,124,6,"38-05-53.2","121-42-28.9",NA
6,2021-03-16,706,12.1000003814697,374,646,57,16,"38-05-09.1","121-45-03.6",NA
6,2021-03-16,707,12.3000001907349,178,184,98,10,"38-06-51.2","121-42-34.0",NA
6,2021-03-16,711,12.3000001907349,137,137,180,4,"38-10-36.1","121-39-43.6",NA
6,2021-03-16,716,11.8999996185303,181,180,180,4,"38-14-12.9","121-41-01.3",NA
6,2021-03-16,723,12,173,164,180,4,"38-14-14.0","121-40-22.4",NA
6,2021-03-16,801,11.6000003814697,2886,3388,43,27,"38-02-54.5","121-50-43.9",NA
6,2021-03-16,804,11.6999998092651,1194,1423,51,19,"38-00-59.7","121-47-29.3",NA
6,2021-03-17,405,11.8000001907349,13110,15490,28,80,"38-02-23.2","122-09-00.1",NA
6,2021-03-17,411,11.8999996185303,11190,11730,43,33,"38-02-58.6","122-04-59.8",NA
6,2021-03-17,418,11.5,9810,12640,52,32,"38-03-57.5","122-06-00.3",NA
6,2021-03-17,501,12.1000003814697,7250,7880,37,36,"38-04-21.3","122-01-27.3",NA
6,2021-03-17,504,12,5930,7040,41,33,"38-03-11.3","121-59-13.4",NA
6,2021-03-17,508,12.1000003814697,2472,3177,38,54,"38-02-53.4","121-55-06.4",NA
6,2021-03-17,519,12.1999998092651,4890,5260,50,20,"38-04-24.6","121-57-39.9",NA
6,2021-03-17,520,12.1999998092651,1014,1278,55,24,"38-01-56.8","121-51-56.3",NA
6,2021-03-17,602,11.6999998092651,7810,8110,31,55,"38-06-58.7","122-02-51.8",NA
6,2021-03-17,606,11.8000001907349,3278,3340,28,55,"38-10-12.0","122-01-36.3",NA
6,2021-03-17,609,11.5,2839,2896,32,45,"38-10-02.1","121-56-30.4",NA
