DateID,SampleDate
1810,12/2/2014 0:00:00
1811,12/3/2014 0:00:00
1812,12/4/2014 0:00:00
1813,12/8/2014 0:00:00
1814,12/9/2014 0:00:00
1815,12/10/2014 0:00:00
1816,12/15/2014 0:00:00
1817,12/16/2014 0:00:00
1818,12/17/2014 0:00:00
1819,8/31/2015 0:00:00
1820,9/1/2015 0:00:00
1821,9/2/2015 0:00:00
1822,9/3/2015 0:00:00
1823,9/8/2015 0:00:00
1824,9/9/2015 0:00:00
1825,9/10/2015 0:00:00
1826,9/14/2015 0:00:00
1827,9/15/2015 0:00:00
1828,9/16/2015 0:00:00
1829,10/5/2015 0:00:00
1830,10/6/2015 0:00:00
1831,10/7/2015 0:00:00
1832,10/8/2015 0:00:00
1833,10/12/2015 0:00:00
1834,10/13/2015 0:00:00
1835,10/14/2015 0:00:00
1836,10/15/2015 0:00:00
1837,10/19/2015 0:00:00
1838,10/20/2015 0:00:00
1839,11/2/2015 0:00:00
1840,11/3/2015 0:00:00
1841,11/4/2015 0:00:00
1842,11/5/2015 0:00:00
1843,11/9/2015 0:00:00
1844,11/10/2015 0:00:00
1845,11/12/2015 0:00:00
1846,11/16/2015 0:00:00
1847,11/17/2015 0:00:00
1848,11/18/2015 0:00:00
1849,11/19/2015 0:00:00
1850,11/30/2015 0:00:00
1851,12/1/2015 0:00:00
1852,12/2/2015 0:00:00
1853,12/3/2015 0:00:00
1854,12/4/2015 0:00:00
1855,12/7/2015 0:00:00
1856,12/8/2015 0:00:00
1857,12/9/2015 0:00:00
1858,12/10/2015 0:00:00
1859,12/11/2015 0:00:00
1860,9/6/2016 0:00:00
1861,9/7/2016 0:00:00
1862,9/8/2016 0:00:00
1863,9/12/2016 0:00:00
1864,9/13/2016 0:00:00
1865,9/14/2016 0:00:00
1866,9/15/2016 0:00:00
1867,9/19/2016 0:00:00
1868,9/20/2016 0:00:00
1869,9/21/2016 0:00:00
1870,10/3/2016 0:00:00
1871,10/4/2016 0:00:00
1872,10/5/2016 0:00:00
1873,10/6/2016 0:00:00
1874,10/10/2016 0:00:00
1875,10/11/2016 0:00:00
1876,10/12/2016 0:00:00
1877,10/13/2016 0:00:00
1878,10/17/2016 0:00:00
1879,10/18/2016 0:00:00
1880,10/31/2016 0:00:00
1881,11/1/2016 0:00:00
1882,11/2/2016 0:00:00
1883,11/3/2016 0:00:00
1884,11/4/2016 0:00:00
1885,11/7/2016 0:00:00
1886,11/8/2016 0:00:00
1887,11/9/2016 0:00:00
1888,11/10/2016 0:00:00
1889,11/14/2016 0:00:00
1890,11/28/2016 0:00:00
1891,11/29/2016 0:00:00
1892,11/30/2016 0:00:00
1893,12/1/2016 0:00:00
1894,12/2/2016 0:00:00
1895,12/5/2016 0:00:00
1896,12/6/2016 0:00:00
1897,12/7/2016 0:00:00
1898,12/8/2016 0:00:00
1899,12/9/2016 0:00:00
1900,12/12/2016 0:00:00
1901,12/13/2016 0:00:00
1902,9/5/2017 0:00:00
1903,9/6/2017 0:00:00
1904,9/7/2017 0:00:00
1905,9/11/2017 0:00:00
1906,9/12/2017 0:00:00
1907,9/13/2017 0:00:00
1908,9/14/2017 0:00:00
1909,9/18/2017 0:00:00
1910,9/19/2017 0:00:00
1911,9/20/2017 0:00:00
1912,10/2/2017 0:00:00
1913,10/3/2017 0:00:00
1914,10/4/2017 0:00:00
1915,10/5/2017 0:00:00
1916,10/9/2017 0:00:00
1917,10/10/2017 0:00:00
1918,10/11/2017 0:00:00
1919,10/12/2017 0:00:00
1920,10/17/2017 0:00:00
1921,10/18/2017 0:00:00
1922,10/30/2017 0:00:00
1923,10/31/2017 0:00:00
1924,11/1/2017 0:00:00
1925,11/2/2017 0:00:00
1926,11/6/2017 0:00:00
1927,11/7/2017 0:00:00
1928,11/8/2017 0:00:00
1929,11/9/2017 0:00:00
1930,11/13/2017 0:00:00
1931,11/14/2017 0:00:00
1932,11/29/2017 0:00:00
1933,11/30/2017 0:00:00
1934,12/4/2017 0:00:00
1935,12/5/2017 0:00:00
1936,12/6/2017 0:00:00
1937,12/7/2017 0:00:00
1938,12/8/2017 0:00:00
1939,12/11/2017 0:00:00
1940,12/12/2017 0:00:00
1941,12/13/2017 0:00:00
1942,12/14/2017 0:00:00
1943,9/19/2006 0:00:00
1944,9/6/2014 0:00:00
1945,8/30/2016 0:00:00
1946,9/8/2017 0:00:00
1967,9/7/2018 0:00:00
1968,9/10/2018 0:00:00
1969,9/6/2018 0:00:00
1970,9/12/2018 0:00:00
1971,9/5/2018 0:00:00
1972,9/14/2018 0:00:00
1973,9/13/2018 0:00:00
1975,9/11/2018 0:00:00
1979,9/17/2018 0:00:00
1980,9/4/2018 0:00:00
1983,10/1/2018 0:00:00
1984,10/2/2018 0:00:00
1985,10/4/2018 0:00:00
1986,10/3/2018 0:00:00
1987,10/5/2018 0:00:00
1988,10/8/2018 0:00:00
1991,10/9/2018 0:00:00
1992,10/10/2018 0:00:00
1993,10/11/2018 0:00:00
1994,10/12/2018 0:00:00
1995,10/15/2018 0:00:00
2002,10/31/2018 0:00:00
2003,10/29/2018 0:00:00
2004,10/30/2018 0:00:00
2005,11/1/2018 0:00:00
2006,11/2/2018 0:00:00
2007,11/5/2018 0:00:00
2008,11/6/2018 0:00:00
2009,11/7/2018 0:00:00
2010,11/8/2018 0:00:00
2011,11/13/2018 0:00:00
2012,12/4/2018 0:00:00
2013,12/3/2018 0:00:00
2014,12/5/2018 0:00:00
2015,12/10/2018 0:00:00
2016,12/12/2018 0:00:00
2017,12/11/2018 0:00:00
2019,12/6/2018 0:00:00
2020,12/7/2018 0:00:00
2021,12/18/2018 0:00:00
2022,12/17/2018 0:00:00
2023,12/14/2018 0:00:00
2024,9/16/2019 0:00:00
2025,9/13/2019 0:00:00
2026,9/12/2019 0:00:00
2027,9/11/2019 0:00:00
2028,9/3/2019 0:00:00
2029,9/5/2019 0:00:00
2030,9/4/2019 0:00:00
2031,9/6/2019 0:00:00
2032,9/9/2019 0:00:00
2033,9/10/2019 0:00:00
2034,9/30/2019 0:00:00
2035,10/1/2019 0:00:00
2038,10/2/2019 0:00:00
2039,10/3/2019 0:00:00
2040,10/4/2019 0:00:00
2041,10/7/2019 0:00:00
2042,10/8/2019 0:00:00
2043,10/9/2019 0:00:00
2044,10/10/2019 0:00:00
2045,10/11/2019 0:00:00
2046,11/4/2019 0:00:00
2047,11/5/2019 0:00:00
2048,11/6/2019 0:00:00
2049,11/7/2019 0:00:00
2050,11/8/2019 0:00:00
2051,11/12/2019 0:00:00
2052,11/13/2019 0:00:00
2054,11/14/2019 0:00:00
2055,11/15/2019 0:00:00
2056,11/18/2019 0:00:00
2057,11/21/2019 0:00:00
2058,12/2/2019 0:00:00
2059,12/3/2019 0:00:00
2060,12/4/2019 0:00:00
2061,12/5/2019 0:00:00
2062,12/10/2019 0:00:00
2063,12/9/2019 0:00:00
2064,12/11/2019 0:00:00
2065,12/12/2019 0:00:00
2068,12/13/2019 0:00:00
2069,12/16/2019 0:00:00
2070,12/17/2019 0:00:00
2071,12/18/2019 0:00:00
