geographicDescription	northBoundingCoordinate	southBoundingCoordinate	eastBoundingCoordinate	westBoundingCoordinate
22-43-SSC01	38.55837	38.55837	-121.56962	-121.56962
22-43-SSC02	38.51434	38.51434	-121.58334	-121.58334
22-43-SSC03	38.20373	38.20373	-121.65563	-121.65563
22-43-SSC04	38.18332	38.18332	-121.66317	-121.66317
22-43-SSC05	38.47002	38.47002	-121.58458	-121.58458
22-44-CS01	38.31706	38.31706	-121.69201	-121.69201
22-44-CS02	38.27955	38.27955	-121.71024	-121.71024
22-44-CS03	38.24724	38.24724	-121.68596	-121.68596
22-44-CS05	38.2886	38.2886	-121.69167	-121.69167
22-44-LSR01	38.06649	38.06649	-121.82458	-121.82458
22-44-LSR02	38.06849	38.06849	-121.78051	-121.78051
22-44-LSR03	38.09204	38.09204	-121.73424	-121.73424
22-44-LSR04	38.12389	38.12389	-121.69762	-121.69762
22-44-LSR05	38.06388	38.06388	-121.83089	-121.83089
22-44-LSR06	38.07332	38.07332	-121.76829	-121.76829
22-44-LSR07	38.0999	38.0999	-121.71679	-121.71679
22-44-LSR08	38.14026	38.14026	-121.68607	-121.68607
22-44-LSR09	38.05535	38.05535	-121.80519	-121.80519
22-44-LSR10	38.08108	38.08108	-121.758	-121.758
22-44-SB01	38.03782	38.03782	-122.11734	-122.11734
22-44-SB02	38.05891	38.05891	-122.10131	-122.10131
22-44-SB03	38.04617	38.04617	-121.87825	-121.87825
22-44-SB04	38.07482	38.07482	-122.00158	-122.00158
22-44-SB05	38.053	38.053	-122.12135	-122.12135
22-44-SSC01	38.40856	38.40856	-121.61267	-121.61267
22-44-SSC02	38.24139	38.24139	-121.67052	-121.67052
22-44-SSC03	38.30204	38.30204	-121.65399	-121.65399
22-44-SSC04	38.44188	38.44188	-121.59712	-121.59712
22-44-SSC05	38.35857	38.35857	-121.63588	-121.63588
22-44-SSC06	38.26854	38.26854	-121.66235	-121.66235
22-44-SSC07	38.33691	38.33691	-121.64542	-121.64542
22-44-SSC08	38.43271	38.43271	-121.60142	-121.60142
22-44-SSC09	38.37001	38.37001	-121.63046	-121.63046
22-44-SSC10	38.18217	38.18217	-121.66194	-121.66194
22-45-CS01	38.29832	38.29832	-121.69169	-121.69169
22-45-CS02	38.26155	38.26155	-121.6903	-121.6903
22-45-CS03	38.26022	38.26022	-121.69068	-121.69068
22-45-CS04	38.26251	38.26251	-121.66892	-121.66892
22-45-CS06	38.26292	38.26292	-121.69469	-121.69469
22-45-LSJ01	38.09468	38.09468	-121.63207	-121.63207
22-45-LSJ02	38.08019	38.08019	-121.56975	-121.56975
22-45-LSJ03	38.09511	38.09511	-121.6577	-121.6577
22-45-LSJ04	38.02158	38.02158	-121.80734	-121.80734
22-45-LSJ05	38.06106	38.06106	-121.5561	-121.5561
22-45-LSR01	38.16078	38.16078	-121.68003	-121.68003
22-45-LSR02	38.11041	38.11041	-121.70956	-121.70956
22-45-LSR03	38.10464	38.10464	-121.71384	-121.71384
22-45-LSR04	38.05934	38.05934	-121.79346	-121.79346
22-45-LSR05	38.1077	38.1077	-121.70275	-121.70275
22-45-SB01	38.0583	38.0583	-121.97696	-121.97696
22-45-SB02	38.05126	38.05126	-121.89486	-121.89486
22-45-SB03	38.06451	38.06451	-122.05302	-122.05302
22-45-SB04	38.08587	38.08587	-122.07583	-122.07583
22-45-SB05	38.03727	38.03727	-122.12028	-122.12028
22-45-SM01	38.09998	38.09998	-122.06213	-122.06213
22-45-SM02	38.13071	38.13071	-122.05858	-122.05858
22-45-SM03	38.12511	38.12511	-121.89855	-121.89855
22-45-SM04	38.14818	38.14818	-122.05765	-122.05765
22-45-SM05	38.12227	38.12227	-122.07798	-122.07798
22-45-SSC01	38.41154	38.41154	-121.61194	-121.61194
22-45-SSC02	38.54913	38.54913	-121.58018	-121.58018
22-45-SSC03	38.32079	38.32079	-121.6494	-121.6494
22-45-SSC04	38.19773	38.19773	-121.65625	-121.65625
22-45-SSC05	38.39176	38.39176	-121.62026	-121.62026
22-45-SSC06	38.44432	38.44432	-121.59603	-121.59603
22-45-SSC07	38.33825	38.33825	-121.64501	-121.64501
22-45-SSC08	38.18908	38.18908	-121.65841	-121.65841
22-45-SSC09	38.47758	38.47758	-121.58352	-121.58352
22-45-SSC10	38.46134	38.46134	-121.58807	-121.58807
22-46-CS01	38.29556	38.29556	-121.66618	-121.66618
22-46-CS02	38.26663	38.26663	-121.69203	-121.69203
22-46-CS03	38.23495	38.23495	-121.67825	-121.67825
22-46-CS04	38.24878	38.24878	-121.7103	-121.7103
22-46-CS05	38.27253	38.27253	-121.6653	-121.6653
22-46-LSJ01	38.03947	38.03947	-121.5019	-121.5019
22-46-LSJ02	38.10602	38.10602	-121.60411	-121.60411
22-46-LSJ03	38.04178	38.04178	-121.70015	-121.70015
22-46-LSJ05	38.04555	38.04555	-121.50019	-121.50019
22-46-LSJ06	38.10016	38.10016	-121.62407	-121.62407
22-46-LSJ07	38.02744	38.02744	-121.77075	-121.77075
22-46-LSJ08	38.03831	38.03831	-121.70249	-121.70249
22-46-LSJ09	38.05303	38.05303	-121.5175	-121.5175
22-46-LSJ10	38.08396	38.08396	-121.5715	-121.5715
22-46-LSJ11	38.02418	38.02418	-121.74179	-121.74179
22-46-LSR01	38.15577	38.15577	-121.68508	-121.68508
22-46-LSR02	38.11591	38.11591	-121.69757	-121.69757
22-46-LSR03	38.07868	38.07868	-121.75156	-121.75156
22-46-LSR04	38.06128	38.06128	-121.79212	-121.79212
22-46-LSR05	38.11211	38.11211	-121.6818	-121.6818
22-46-SB01	38.0644	38.0644	-122.01744	-122.01744
22-46-SB02	38.04856	38.04856	-122.11564	-122.11564
22-46-SB03	38.06989	38.06989	-122.08304	-122.08304
22-46-SB04	38.0245	38.0245	-121.82931	-121.82931
22-46-SB05	38.03267	38.03267	-122.13521	-122.13521
22-46-SM01	38.17811	38.17811	-122.00676	-122.00676
22-46-SM02	38.17235	38.17235	-122.06353	-122.06353
22-46-SM04	38.10709	38.10709	-122.05435	-122.05435
22-46-SM05	38.19909	38.19909	-122.04191	-122.04191
22-46-SM06	38.17613	38.17613	-122.01172	-122.01172
22-46-SM09	38.18986	38.18986	-122.04775	-122.04775
22-46-SM10	38.09495	38.09495	-121.88924	-121.88924
22-46-SM11	38.12857	38.12857	-122.0601	-122.0601
22-46-SM12	38.18481	38.18481	-121.96692	-121.96692
22-46-SM13	38.14768	38.14768	-122.05728	-122.05728
22-46-SSC01	38.38231	38.38231	-121.62493	-121.62493
22-46-SSC02	38.27439	38.27439	-121.66091	-121.66091
22-46-SSC03	38.22628	38.22628	-121.67319	-121.67319
22-46-SSC04	38.5486	38.5486	-121.58047	-121.58047
22-46-SSC05	38.24829	38.24829	-121.66837	-121.66837
22-47-CS02	38.25888	38.25888	-121.66995	-121.66995
22-47-CS03	38.31935	38.31935	-121.69211	-121.69211
22-47-CS06	38.29193	38.29193	-121.666	-121.666
22-47-CS08	38.26752	38.26752	-121.69142	-121.69142
22-47-CS09	38.25294	38.25294	-121.68689	-121.68689
22-47-LSJ01	38.08978	38.08978	-121.57195	-121.57195
22-47-LSJ02	38.06152	38.06152	-121.56076	-121.56076
22-47-LSJ03	38.02167	38.02167	-121.80726	-121.80726
22-47-LSJ04	38.0313	38.0313	-121.73197	-121.73197
22-47-LSJ05	38.06513	38.06513	-121.54234	-121.54234
22-47-LSR01	38.0849	38.0849	-121.74721	-121.74721
22-47-LSR02	38.11657	38.11657	-121.69561	-121.69561
22-47-LSR03	38.14201	38.14201	-121.6904	-121.6904
22-47-LSR04	38.05943	38.05943	-121.81322	-121.81322
22-47-LSR05	38.1035	38.1035	-121.70735	-121.70735
22-47-LSR06	38.10875	38.10875	-121.70537	-121.70537
22-47-LSR07	38.17746	38.17746	-121.66512	-121.66512
22-47-LSR08	38.06476	38.06476	-121.81684	-121.81684
22-47-LSR09	38.0986	38.0986	-121.72847	-121.72847
22-47-LSR10	38.13768	38.13768	-121.68666	-121.68666
22-47-SB01	38.02425	38.02425	-121.82332	-121.82332
22-47-SB02	38.05832	38.05832	-121.97918	-121.97918
22-47-SB03	38.07353	38.07353	-122.09209	-122.09209
22-47-SB04	38.04047	38.04047	-122.12434	-122.12434
22-47-SB05	38.05304	38.05304	-121.89282	-121.89282
22-47-SB06	38.06315	38.06315	-121.97472	-121.97472
22-47-SB07	38.07839	38.07839	-122.06832	-122.06832
22-47-SB08	38.05011	38.05011	-122.09554	-122.09554
22-47-SB09	38.05305	38.05305	-121.84554	-121.84554
22-47-SB10	38.09199	38.09199	-122.0229	-122.0229
22-47-SM01	38.17057	38.17057	-122.03816	-122.03816
22-47-SM02	38.18872	38.18872	-122.05148	-122.05148
22-47-SM03	38.1137	38.1137	-122.05466	-122.05466
22-47-SM04	38.09641	38.09641	-121.89476	-121.89476
22-47-SM05	38.10899	38.10899	-122.05858	-122.05858
22-47-SSC01	38.35405	38.35405	-121.63795	-121.63795
22-47-SSC02	38.2258	38.2258	-121.67305	-121.67305
22-47-SSC03	38.33183	38.33183	-121.64709	-121.64709
22-47-SSC04	38.48688	38.48688	-121.58352	-121.58352
22-47-SSC05	38.23971	38.23971	-121.67095	-121.67095
22-48-CS02	38.24168	38.24168	-121.68046	-121.68046
22-48-CS04	38.25784	38.25784	-121.72661	-121.72661
22-48-CS05	38.24452	38.24452	-121.68948	-121.68948
22-48-CS06	38.28152	38.28152	-121.66381	-121.66381
22-48-CS07	38.24668	38.24668	-121.69663	-121.69663
22-48-LSJ01	38.03582	38.03582	-121.70435	-121.70435
22-48-LSJ02	38.02008	38.02008	-121.79683	-121.79683
22-48-LSJ04	38.09669	38.09669	-121.62755	-121.62755
22-48-LSJ05	38.02321	38.02321	-121.79879	-121.79879
22-48-LSJ06	38.07543	38.07543	-121.56974	-121.56974
22-48-LSR01	38.09221	38.09221	-121.70671	-121.70671
22-48-LSR02	38.09223	38.09223	-121.73088	-121.73088
22-48-LSR03	38.06264	38.06264	-121.82329	-121.82329
22-48-LSR04	38.1686	38.1686	-121.67667	-121.67667
22-48-LSR05	38.07449	38.07449	-121.76372	-121.76372
22-48-SB01	38.05875	38.05875	-121.95945	-121.95945
22-48-SB02	38.05304	38.05304	-121.88079	-121.88079
22-48-SB03	38.07885	38.07885	-122.08323	-122.08323
22-48-SB04	38.05511	38.05511	-122.10672	-122.10672
22-48-SB05	38.04879	38.04879	-121.91787	-121.91787
22-48-SB06	38.09733	38.09733	-122.0693	-122.0693
22-48-SB07	38.07324	38.07324	-122.0737	-122.0737
22-48-SB08	38.06376	38.06376	-122.02561	-122.02561
22-48-SB09	38.04325	38.04325	-121.85392	-121.85392
22-48-SB10	38.07841	38.07841	-122.03453	-122.03453
22-48-SM01	38.16898	38.16898	-122.02336	-122.02336
22-48-SM02	38.16071	38.16071	-122.05935	-122.05935
22-48-SM03	38.17348	38.17348	-121.95552	-121.95552
22-48-SM04	38.12745	38.12745	-122.05791	-122.05791
22-48-SM05	38.16249	38.16249	-122.06085	-122.06085
22-48-SSC01	38.53666	38.53666	-121.58351	-121.58351
22-48-SSC02	38.56144	38.56144	-121.55669	-121.55669
22-48-SSC03	38.32897	38.32897	-121.6477	-121.6477
22-48-SSC04	38.25147	38.25147	-121.66773	-121.66773
22-48-SSC05	38.55088	38.55088	-121.57938	-121.57938
22-48-SSC06	38.42948	38.42948	-121.60277	-121.60277
22-48-SSC07	38.31393	38.31393	-121.65094	-121.65094
22-48-SSC08	38.24931	38.24931	-121.66835	-121.66835
22-48-SSC09	38.48913	38.48913	-121.58342	-121.58342
22-48-SSC10	38.38008	38.38008	-121.6261	-121.6261
22-49-CS01	38.26503	38.26503	-121.69119	-121.69119
22-49-CS02	38.24157	38.24157	-121.68626	-121.68626
22-49-CS03	38.2718	38.2718	-121.69379	-121.69379
22-49-CS05	38.26163	38.26163	-121.69088	-121.69088
22-49-CS06	38.23524	38.23524	-121.6824	-121.6824
22-49-CS07	38.30355	38.30355	-121.65798	-121.65798
22-49-LSJ01	38.06155	38.06155	-121.68347	-121.68347
22-49-LSJ02	38.10129	38.10129	-121.62263	-121.62263
22-49-LSJ03	38.03264	38.03264	-121.72515	-121.72515
22-49-LSJ04	38.01881	38.01881	-121.80504	-121.80504
22-49-LSJ05	38.09499	38.09499	-121.67359	-121.67359
22-49-LSJ06	38.08643	38.08643	-121.57341	-121.57341
22-49-LSR01	38.07473	38.07473	-121.7643	-121.7643
22-49-LSR02	38.06448	38.06448	-121.79062	-121.79062
22-49-LSR03	38.08848	38.08848	-121.733	-121.733
22-49-LSR04	38.17764	38.17764	-121.66844	-121.66844
22-49-LSR05	38.06698	38.06698	-121.8306	-121.8306
22-49-LSR06	38.03611	38.03611	-121.78371	-121.78371
22-49-SB01	38.01925	38.01925	-121.81496	-121.81496
22-49-SB02	38.06234	38.06234	-121.84266	-121.84266
22-49-SB03	38.05662	38.05662	-122.07379	-122.07379
22-49-SB04	38.08445	38.08445	-122.08767	-122.08767
22-49-SB05	38.05282	38.05282	-121.94231	-121.94231
22-49-SB06	38.07233	38.07233	-121.85273	-121.85273
22-49-SM01	38.10392	38.10392	-122.06337	-122.06337
22-49-SM02	38.1105	38.1105	-122.05731	-122.05731
22-49-SM03	38.17995	38.17995	-121.9634	-121.9634
22-49-SM05	38.1044	38.1044	-122.04359	-122.04359
22-49-SM06	38.1284	38.1284	-122.05859	-122.05859
22-49-SM08	38.14866	38.14866	-122.05585	-122.05585
22-49-SSC01	38.39699	38.39699	-121.61869	-121.61869
22-49-SSC02	38.18997	38.18997	-121.65807	-121.65807
22-49-SSC03	38.18135	38.18135	-121.66396	-121.66396
22-49-SSC04	38.56124	38.56124	-121.55941	-121.55941
22-49-SSC05	38.32485	38.32485	-121.64909	-121.64909
22-49-SSC06	38.19628	38.19628	-121.65692	-121.65692
22-50-CS01	38.25725	38.25725	-121.67118	-121.67118
22-50-CS02	38.29588	38.29588	-121.65971	-121.65971
22-50-CS03	38.2564	38.2564	-121.73066	-121.73066
22-50-CS05	38.2742	38.2742	-121.66564	-121.66564
22-50-CS06	38.31739	38.31739	-121.65461	-121.65461
22-50-CS09	38.24628	38.24628	-121.68684	-121.68684
22-50-LSJ01	38.04613	38.04613	-121.53338	-121.53338
22-50-LSJ02	38.10173	38.10173	-121.16474	-121.16474
22-50-LSJ03	38.03181	38.03181	-121.72544	-121.72544
22-50-LSJ04	38.02464	38.02464	-121.81994	-121.81994
22-50-LSJ05	38.06014	38.06014	-121.54489	-121.54489
22-50-LSJ06	38.08809	38.08809	-121.65026	-121.65026
22-50-LSR01	38.07003	38.07003	-121.76927	-121.76927
22-50-LSR02	38.05538	38.05538	-121.80674	-121.80674
22-50-LSR03	38.09649	38.09649	-121.73306	-121.73306
22-50-LSR04	38.1666	38.1666	-121.67617	-121.67617
22-50-LSR05	38.05795	38.05795	-121.79446	-121.79446
22-50-LSR06	38.05763	38.05763	-121.79725	-121.79725
22-50-SM01	38.1324	38.1324	-121.915	-121.915
22-50-SM02	38.10365	38.10365	-122.06158	-122.06158
22-50-SM03	38.13584	38.13584	-122.06024	-122.06024
22-50-SM04	38.16163	38.16163	-122.04605	-122.04605
22-50-SM05	38.09628	38.09628	-121.89461	-121.89461
22-50-SM07	38.11091	38.11091	-122.05527	-122.05527
22-50-SSC01	38.5538	38.5538	-121.57668	-121.57668
22-50-SSC02	38.43946	38.43946	-121.59912	-121.59912
22-50-SSC03	38.34375	38.34375	-121.64314	-121.64314
22-50-SSC04	38.17977	38.17977	-121.66692	-121.66692
22-50-SSC05	38.51071	38.51071	-121.58453	-121.58453
22-50-SSC06	38.56069	38.56069	-121.5608	-121.5608
22-50-SSC07	38.30801	38.30801	-121.654	-121.654
22-51-CS02	38.33333	38.33333	-121.65091	-121.65091
22-51-CS03	38.25601	38.25601	-121.68838	-121.68838
22-51-CS05	38.27103	38.27103	-121.66749	-121.66749
22-51-CS06	38.33087	38.33087	-121.65137	-121.65137
22-51-CS08	38.25661	38.25661	-121.68974	-121.68974
22-51-CS09	38.23783	38.23783	-121.68427	-121.68427
22-51-LSJ01	38.04697	38.04697	-121.53346	-121.53346
22-51-LSJ02	38.02016	38.02016	-121.77975	-121.77975
22-51-LSJ03	38.04287	38.04287	-121.7167	-121.7167
22-51-LSJ04	38.09358	38.09358	-121.5769	-121.5769
22-51-LSJ05	38.05437	38.05437	-121.51811	-121.51811
22-51-LSJ06	38.01878	38.01878	-121.77284	-121.77284
22-51-LSR01	38.17358	38.17358	-121.66993	-121.66993
22-51-LSR02	38.1206	38.1206	-121.69712	-121.69712
22-51-LSR03	38.09733	38.09733	-121.68553	-121.68553
22-51-LSR04	38.07361	38.07361	-121.77504	-121.77504
22-51-LSR05	38.17503	38.17503	-121.66819	-121.66819
22-51-LSR06	38.1135	38.1135	-121.68892	-121.68892
22-51-SB01	38.06947	38.06947	-121.97114	-121.97114
22-51-SB02	38.09117	38.09117	-122.07938	-122.07938
22-51-SB03	38.06421	38.06421	-121.97196	-121.97196
22-51-SB04	38.05503	38.05503	-122.08246	-122.08246
22-51-SB05	38.07352	38.07352	-122.01618	-122.01618
22-51-SB06	38.03135	38.03135	-121.85378	-121.85378
22-51-SM01	38.13649	38.13649	-121.91231	-121.91231
22-51-SM02	38.18297	38.18297	-121.98687	-121.98687
22-51-SM03	38.10495	38.10495	-122.04975	-122.04975
22-51-SM04	38.12126	38.12126	-122.05733	-122.05733
22-51-SM05	38.07132	38.07132	-121.86795	-121.86795
22-51-SM06	38.17805	38.17805	-122.0488	-122.0488
22-51-SSC01	38.3718	38.3718	-121.63057	-121.63057
22-51-SSC02	38.21865	38.21865	-121.67068	-121.67068
22-51-SSC03	38.2962	38.2962	-121.65593	-121.65593
22-51-SSC04	38.4835	38.4835	-121.58464	-121.58464
22-51-SSC05	38.24617	38.24617	-121.67048	-121.67048
22-51-SSC06	38.18379	38.18379	-121.66115	-121.66115
22-52-CS03	38.26882	38.26882	-121.6927	-121.6927
22-52-CS06	38.25628	38.25628	-121.73097	-121.73097
22-52-CS07	38.244	38.244	-121.68992	-121.68992
22-52-CS09	38.25601	38.25601	-121.73162	-121.73162
22-52-CS10	38.28438	38.28438	-121.66486	-121.66486
22-52-CS11	38.26391	38.26391	-121.69619	-121.69619
22-52-LSJ01	38.09579	38.09579	-121.65387	-121.65387
22-52-LSJ02	38.10186	38.10186	-121.62061	-121.62061
22-52-LSJ03	38.04788	38.04788	-121.53455	-121.53455
22-52-LSJ04	38.03122	38.03122	-121.73838	-121.73838
22-52-LSJ05	38.07575	38.07575	-121.67952	-121.67952
22-52-LSJ06	38.06604	38.06604	-121.53929	-121.53929
22-52-LSR01	38.0802	38.0802	-121.74704	-121.74704
22-52-LSR02	38.12271	38.12271	-121.69231	-121.69231
22-52-LSR03	38.17389	38.17389	-121.67053	-121.67053
22-52-LSR05	38.09655	38.09655	-121.73009	-121.73009
22-52-LSR06	38.13802	38.13802	-121.6918	-121.6918
22-52-LSR09	38.11173	38.11173	-121.70769	-121.70769
22-52-SB06	38.05344	38.05344	-121.88146	-121.88146
22-52-SSC01	38.40862	38.40862	-121.6132	-121.6132
22-52-SSC02	38.18668	38.18668	-121.66046	-121.66046
22-52-SSC03	38.2914	38.2914	-121.65712	-121.65712
22-52-SSC04	38.43312	38.43312	-121.60173	-121.60173
22-52-SSC05	38.35915	38.35915	-121.63616	-121.63616
22-52-SSC06	38.25916	38.25916	-121.66589	-121.66589
23-01-CS01	38.29263	38.29263	-121.73909	-121.73909
23-01-CS02	38.2439	38.2439	-121.68766	-121.68766
23-01-CS04	38.2806	38.2806	-121.66497	-121.66497
23-01-CS05	38.30534	38.30534	-121.69282	-121.69282
23-01-CS06	38.2472	38.2472	-121.68746	-121.68746
23-01-CS08	38.30199	38.30199	-121.66711	-121.66711
23-01-LSJ01	38.06546	38.06546	-121.67873	-121.67873
23-01-LSJ02	38.10143	38.10143	-121.59287	-121.59287
23-01-LSJ03	38.05273	38.05273	-121.51966	-121.51966
23-01-LSJ04	38.02237	38.02237	-121.8056	-121.8056
23-01-LSJ05	38.08512	38.08512	-121.5716	-121.5716
23-01-LSJ06	38.09698	38.09698	-121.57967	-121.57967
23-01-LSR01	38.06485	38.06485	-121.77769	-121.77769
23-01-LSR02	38.06024	38.06024	-121.81428	-121.81428
23-01-LSR03	38.09186	38.09186	-121.73694	-121.73694
23-01-LSR04	38.1314	38.1314	-121.69548	-121.69548
23-01-LSR05	38.07602	38.07602	-121.77078	-121.77078
23-01-LSR06	38.08242	38.08242	-121.75621	-121.75621
23-01-SB01	38.07678	38.07678	-122.062	-122.062
23-01-SB02	38.03221	38.03221	-121.83492	-121.83492
23-01-SB03	38.06375	38.06375	-121.83847	-121.83847
23-01-SB04	38.06606	38.06606	-122.03167	-122.03167
23-01-SB05	38.09364	38.09364	-122.0669	-122.0669
23-01-SB06	38.0652	38.0652	-121.97838	-121.97838
23-01-SM01	38.15239	38.15239	-121.91954	-121.91954
23-01-SM02	38.10725	38.10725	-122.05666	-122.05666
23-01-SM03	38.17896	38.17896	-122.00799	-122.00799
23-01-SM04	38.14912	38.14912	-122.05573	-122.05573
23-01-SM06	38.11803	38.11803	-122.05745	-122.05745
23-01-SM07	38.16896	38.16896	-122.02346	-122.02346
23-01-SSC01	38.4519	38.4519	-121.59366	-121.59366
23-01-SSC02	38.5282	38.5282	-121.58498	-121.58498
23-01-SSC03	38.21099	38.21099	-121.66585	-121.66585
23-01-SSC04	38.32846	38.32846	-121.64856	-121.64856
23-01-SSC05	38.56112	38.56112	-121.54427	-121.54427
23-01-SSC06	38.49855	38.49855	-121.58437	-121.58437
23-02-CS01	38.23262	38.23262	-121.67646	-121.67646
23-02-CS02	38.2486	38.2486	-121.68687	-121.68687
23-02-CS03	38.24792	38.24792	-121.70456	-121.70456
23-02-CS05	38.26331	38.26331	-121.66985	-121.66985
23-02-CS06	38.23707	38.23707	-121.68328	-121.68328
23-02-CS08	38.26031	38.26031	-121.74764	-121.74764
23-02-LSJ01	38.02527	38.02527	-121.70511	-121.70511
23-02-LSJ02	38.01685	38.01685	-121.78398	-121.78398
23-02-LSJ03	38.06372	38.06372	-121.54125	-121.54125
23-02-LSJ04	38.10421	38.10421	-121.61758	-121.61758
23-02-LSJ05	38.04204	38.04204	-121.70009	-121.70009
23-02-LSJ06	38.02098	38.02098	-121.76106	-121.76106
23-02-LSR01	38.10476	38.10476	-121.70909	-121.70909
23-02-LSR02	38.06067	38.06067	-121.80985	-121.80985
23-02-LSR03	38.06732	38.06732	-121.77217	-121.77217
23-02-LSR04	38.14672	38.14672	-121.68491	-121.68491
23-02-LSR05	38.08442	38.08442	-121.74019	-121.74019
23-02-LSR06	38.06428	38.06428	-121.81237	-121.81237
23-02-SB02	38.04145	38.04145	-121.91014	-121.91014
23-02-SB04	38.05467	38.05467	-122.06224	-122.06224
23-02-SB05	38.04592	38.04592	-121.8438	-121.8438
23-02-SM04	38.17817	38.17817	-122.04971	-122.04971
23-02-SM05	38.08717	38.08717	-121.88263	-121.88263
23-02-SM06	38.10474	38.10474	-122.03556	-122.03556
23-02-SM08	38.15187	38.15187	-122.05329	-122.05329
23-02-SM10	38.10669	38.10669	-122.05541	-122.05541
23-02-SSC01	38.2778	38.2778	-121.66084	-121.66084
23-02-SSC02	38.20112	38.20112	-121.65779	-121.65779
23-02-SSC03	38.52812	38.52812	-121.58411	-121.58411
23-02-SSC04	38.56131	38.56131	-121.54859	-121.54859
23-02-SSC05	38.30621	38.30621	-121.65386	-121.65386
23-02-SSC06	38.25408	38.25408	-121.66783	-121.66783
23-03-CS01	38.36282	38.36282	-121.63888	-121.63888
23-03-CS02	38.25721	38.25721	-121.67152	-121.67152
23-03-CS03	38.27784	38.27784	-121.66498	-121.66498
23-03-CS05	38.24046	38.24046	-121.68593	-121.68593
23-03-CS06	38.25068	38.25068	-121.67367	-121.67367
23-03-CS07	38.25953	38.25953	-121.75536	-121.75536
23-03-LSJ01	38.02805	38.02805	-121.73714	-121.73714
23-03-LSJ02	38.02103	38.02103	-121.78223	-121.78223
23-03-LSJ03	38.05835	38.05835	-121.5507	-121.5507
23-03-LSJ04	38.07446	38.07446	-121.56349	-121.56349
23-03-LSJ05	38.01597	38.01597	-121.68456	-121.68456
23-03-LSJ06	38.02149	38.02149	-121.75292	-121.75292
23-03-LSR01	38.1502	38.1502	-121.68942	-121.68942
23-03-LSR02	38.10573	38.10573	-121.70045	-121.70045
23-03-LSR03	38.06875	38.06875	-121.83521	-121.83521
23-03-LSR04	38.08868	38.08868	-121.73853	-121.73853
23-03-LSR05	38.11065	38.11065	-121.71218	-121.71218
23-03-LSR06	38.10634	38.10634	-121.68492	-121.68492
23-03-SB01	38.06994	38.06994	-121.98253	-121.98253
23-03-SB02	38.06947	38.06947	-122.08232	-122.08232
23-03-SB03	38.05041	38.05041	-121.95126	-121.95126
23-03-SB04	38.04781	38.04781	-122.1231	-122.1231
23-03-SB05	38.09936	38.09936	-122.02862	-122.02862
23-03-SB06	38.0473	38.0473	-121.8352	-121.8352
23-03-SM01	38.1699	38.1699	-122.02505	-122.02505
23-03-SM02	38.18607	38.18607	-121.97142	-121.97142
23-03-SM03	38.11514	38.11514	-122.06017	-122.06017
23-03-SM04	38.10538	38.10538	-122.06089	-122.06089
23-03-SM06	38.17501	38.17501	-121.92459	-121.92459
23-03-SM07	38.12304	38.12304	-122.07984	-122.07984
23-03-SSC01	38.40542	38.40542	-121.61551	-121.61551
23-03-SSC02	38.56169	38.56169	-121.54676	-121.54676
23-03-SSC03	38.34404	38.34404	-121.64392	-121.64392
23-03-SSC04	38.21055	38.21055	-121.6622	-121.6622
23-03-SSC05	38.5142	38.5142	-121.58425	-121.58425
23-03-SSC06	38.41556	38.41556	-121.61056	-121.61056
23-04-CS03	38.25583	38.25583	-121.6889	-121.6889
23-04-CS04	38.24625	38.24625	-121.67707	-121.67707
23-04-CS05	38.2586	38.2586	-121.74458	-121.74458
23-04-CS06	38.24952	38.24952	-121.71748	-121.71748
23-04-CS07	38.27477	38.27477	-121.66536	-121.66536
23-04-CS08	38.25244	38.25244	-121.67177	-121.67177
23-04-LSJ01	38.05734	38.05734	-121.54804	-121.54804
23-04-LSJ02	38.10193	38.10193	-121.60365	-121.60365
23-04-LSJ03	38.07858	38.07858	-121.67752	-121.67752
23-04-LSJ04	38.01605	38.01605	-121.79054	-121.79054
23-04-LSJ05	38.09404	38.09404	-121.6249	-121.6249
23-04-LSJ06	38.06042	38.06042	-121.55702	-121.55702
23-04-LSR01	38.14998	38.14998	-121.68549	-121.68549
23-04-LSR02	38.13956	38.13956	-121.69311	-121.69311
23-04-LSR03	38.0688	38.0688	-121.83319	-121.83319
23-04-LSR04	38.08132	38.08132	-121.72526	-121.72526
23-04-LSR05	38.11332	38.11332	-121.70809	-121.70809
23-04-LSR06	38.07512	38.07512	-121.76758	-121.76758
23-04-SB01	38.06426	38.06426	-121.83788	-121.83788
23-04-SB03	38.04654	38.04654	-121.90841	-121.90841
23-04-SB04	38.09766	38.09766	-122.04997	-122.04997
23-04-SB05	38.03648	38.03648	-122.12202	-122.12202
23-04-SB06	38.05393	38.05393	-122.08928	-122.08928
23-04-SB07	38.03378	38.03378	-121.87138	-121.87138
23-04-SM01	38.17234	38.17234	-122.06322	-122.06322
23-04-SM02	38.18126	38.18126	-121.99447	-121.99447
23-04-SM03	38.10594	38.10594	-122.0543	-122.0543
23-04-SM04	38.11183	38.11183	-122.05731	-122.05731
23-04-SM05	38.1573	38.1573	-122.05641	-122.05641
23-04-SM06	38.1868	38.1868	-121.98158	-121.98158
23-04-SSC01	38.39651	38.39651	-121.61879	-121.61879
23-04-SSC02	38.27166	38.27166	-121.66259	-121.66259
23-04-SSC03	38.34736	38.34736	-121.64171	-121.64171
