geographicDescription	northBoundingCoordinate	southBoundingCoordinate	eastBoundingCoordinate	westBoundingCoordinate
21-09-LSJ02	38.02543	38.02543	-121.73069	-121.73069
21-09-LSJ03	38.02976	38.02976	-121.76701	-121.76701
21-09-LSR01	38.06498	38.06498	-121.81387	-121.81387
21-09-LSR02	38.05992	38.05992	-121.82214	-121.82214
21-09-LSR03	38.06718	38.06718	-121.8204	-121.8204
21-09-LSSC01	38.24242	38.24242	-121.67106	-121.67106
21-09-LSSC02	38.19403	38.19403	-121.65651	-121.65651
21-09-LSSC03	38.37801	38.37801	-121.62755	-121.62755
21-09-LSSC04	38.2602	38.2602	-121.66522	-121.66522
21-09-PP01	38.0428	38.0428	-121.52805	-121.52805
21-09-RV01	38.10319	38.10319	-121.72483	-121.72483
21-09-RV02	38.12283	38.12283	-121.69497	-121.69497
21-09-RV03	38.13035	38.13035	-121.69068	-121.69068
21-09-SBM01	38.05832	38.05832	-121.99929	-121.99929
21-09-SBM02	38.09467	38.09467	-122.01831	-122.01831
21-09-SBM03	38.06111	38.06111	-121.97651	-121.97651
21-09-SBW01	38.04974	38.04974	-122.09331	-122.09331
21-09-SJT01	38.10196	38.10196	-121.60929	-121.60929
21-09-SJT02	38.05631	38.05631	-121.68259	-121.68259
21-09-SM01	38.12113	38.12113	-122.06994	-122.06994
21-09-SM02	38.17376	38.17376	-122.0561	-122.0561
21-09-SM03	38.16649	38.16649	-122.04318	-122.04318
21-09-SM04	38.12081	38.12081	-121.902	-121.902
21-09-SM05	38.12672	38.12672	-122.05914	-122.05914
21-09-USSC01	38.56305	38.56305	-121.54893	-121.54893
21-09-USSC02	38.53623	38.53623	-121.5845	-121.5845
21-10-CF01	38.04353	38.04353	-121.89612	-121.89612
21-10-CS01	38.38609	38.38609	-121.62803	-121.62803
21-10-CS02	38.23316	38.23316	-121.67627	-121.67627
21-10-CS03	38.29959	38.29959	-121.65887	-121.65887
21-10-LSR01	38.07002	38.07002	-121.76894	-121.76894
21-10-LSSC01	38.29969	38.29969	-121.66413	-121.66413
21-10-LSSC02	38.23791	38.23791	-121.6729	-121.6729
21-10-LSSC03	38.18254	38.18254	-121.66322	-121.66322
21-10-LSSC04	38.47337	38.47337	-121.58427	-121.58427
21-10-RV01	38.10312	38.10312	-121.71781	-121.71781
21-10-RV02	38.12318	38.12318	-121.69543	-121.69543
21-10-SBM01	38.06525	38.06525	-121.97887	-121.97887
21-10-SBM02	38.09938	38.09938	-122.06515	-122.06515
21-10-SBW01	38.04133	38.04133	-122.11049	-122.11049
21-10-SBW02	38.08569	38.08569	-122.07485	-122.07485
21-10-SBW03	38.0529	38.0529	-122.08595	-122.08595
21-10-USSC01	38.56098	38.56098	-121.54879	-121.54879
21-10-USSC02	38.55749	38.55749	-121.55939	-121.55939
21-11-CF01	38.04584	38.04584	-121.89379	-121.89379
21-11-CF02	38.07239	38.07239	-121.85796	-121.85796
21-11-CS01	38.28648	38.28648	-121.66305	-121.66305
21-11-CS02	38.25959	38.25959	-121.68628	-121.68628
21-11-CS03	38.2846	38.2846	-121.71873	-121.71873
21-11-CS04	38.25115	38.25115	-121.72112	-121.72112
21-11-CS05	38.23471	38.23471	-121.68017	-121.68017
21-11-CS06	38.26366	38.26366	-121.66994	-121.66994
21-11-CS07	38.27193	38.27193	-121.70758	-121.70758
21-11-CS08	38.39848	38.39848	-121.62242	-121.62242
21-11-CS09	38.23892	38.23892	-121.68474	-121.68474
21-11-GB01	38.1126	38.1126	-122.05755	-122.05755
21-11-GB02	38.10417	38.10417	-122.04617	-122.04617
21-11-GB03	38.1054	38.1054	-122.03369	-122.03369
21-11-HB01	38.05402	38.05402	-121.9599	-121.9599
21-11-HB02	38.05136	38.05136	-121.94444	-121.94444
21-11-LSJ01	38.02885	38.02885	-121.76326	-121.76326
21-11-LSJ02	38.02937	38.02937	-121.7306	-121.7306
21-11-LSJ03	38.02072	38.02072	-121.80419	-121.80419
21-11-LSR01	38.07294	38.07294	-121.77363	-121.77363
21-11-LSR02	38.0562	38.0562	-121.80325	-121.80325
21-11-LSR03	38.06175	38.06175	-121.79571	-121.79571
21-11-LSSC01	38.18168	38.18168	-121.66323	-121.66323
21-11-LSSC02	38.38414	38.38414	-121.62505	-121.62505
21-11-LSSC03	38.21147	38.21147	-121.6662	-121.6662
21-11-LSSC04	38.24005	38.24005	-121.67205	-121.67205
21-11-PP01	38.06343	38.06343	-121.53093	-121.53093
21-11-RV01	38.1772	38.1772	-121.66217	-121.66217
21-11-RV02	38.10539	38.10539	-121.71211	-121.71211
21-11-RV03	38.12694	38.12694	-121.69603	-121.69603
21-11-SBM01	38.09668	38.09668	-122.06728	-122.06728
21-11-SBW01	38.07603	38.07603	-122.09173	-122.09173
21-11-SJT01	38.05113	38.05113	-121.69379	-121.69379
21-11-SJT02	38.09441	38.09441	-121.65716	-121.65716
21-11-SM01	38.07346	38.07346	-121.87891	-121.87891
21-11-SM02	38.1187	38.1187	-122.06125	-122.06125
21-11-SM03	38.1803	38.1803	-121.9958	-121.9958
21-11-SM04	38.1824	38.1824	-122.05336	-122.05336
21-11-SM05	38.12147	38.12147	-122.07416	-122.07416
21-11-SM06	38.14507	38.14507	-122.06842	-122.06842
21-11-SM07	38.17208	38.17208	-121.96191	-121.96191
21-11-SM08	38.17213	38.17213	-122.05854	-122.05854
21-11-SM09	38.17426	38.17426	-121.92417	-121.92417
21-11-USSC01	38.56111	38.56111	-121.54129	-121.54129
21-11-USSC02	38.48705	38.48705	-121.58461	-121.58461
21-12-CF01	38.0508	38.0508	-121.9291	-121.9291
21-12-CS01	38.25732	38.25732	-121.72827	-121.72827
21-12-CS02	38.2854	38.2854	-121.72097	-121.72097
21-12-CS03	38.24124	38.24124	-121.68766	-121.68766
21-12-CS04	38.28791	38.28791	-121.66584	-121.66584
21-12-CS05	38.27418	38.27418	-121.7089	-121.7089
21-12-CS06	38.29862	38.29862	-121.72973	-121.72973
21-12-CS07	38.24167	38.24167	-121.67428	-121.67428
21-12-CS08	38.30229	38.30229	-121.65821	-121.65821
21-12-CS09	38.2498	38.2498	-121.71276	-121.71276
21-12-CS10	38.25943	38.25943	-121.69175	-121.69175
21-12-GB01	38.11316	38.11316	-122.06088	-122.06088
21-12-LSJ01	38.02523	38.02523	-121.75673	-121.75673
21-12-LSJ02	38.03559	38.03559	-121.71711	-121.71711
21-12-LSJ03	38.01893	38.01893	-121.80088	-121.80088
21-12-LSR01	38.07763	38.07763	-121.75755	-121.75755
21-12-LSR02	38.06009	38.06009	-121.79975	-121.79975
21-12-LSR03	38.08479	38.08479	-121.75298	-121.75298
21-12-LSSC01	38.25172	38.25172	-121.66828	-121.66828
21-12-LSSC02	38.23348	38.23348	-121.67382	-121.67382
21-12-LSSC03	38.36116	38.36116	-121.63578	-121.63578
21-12-PP01	38.08601	38.08601	-121.56525	-121.56525
21-12-PP02	38.04715	38.04715	-121.50291	-121.50291
21-12-PP03	38.08044	38.08044	-121.57118	-121.57118
21-12-RV01	38.09504	38.09504	-121.7089	-121.7089
21-12-RV02	38.13081	38.13081	-121.68899	-121.68899
21-12-RV03	38.09863	38.09863	-121.73033	-121.73033
21-12-SBM01	38.06448	38.06448	-122.04388	-122.04388
21-12-SBM02	38.06048	38.06048	-122.00731	-122.00731
21-12-SBW01	38.03194	38.03194	-122.14144	-122.14144
21-12-SBW02	38.09465	38.09465	-122.06972	-122.06972
21-12-SBW03	38.0752	38.0752	-122.10004	-122.10004
21-12-SM01	38.17038	38.17038	-122.02852	-122.02852
21-12-SM02	38.16236	38.16236	-122.06159	-122.06159
21-12-SM03	38.11507	38.11507	-121.8906	-121.8906
21-12-SM04	38.1806	38.1806	-121.99708	-121.99708
21-12-SM05	38.15416	38.15416	-121.92161	-121.92161
21-12-USSC01	38.55729	38.55729	-121.57319	-121.57319
21-12-USSC02	38.53682	38.53682	-121.58489	-121.58489
21-12-USSC03	38.4873	38.4873	-121.5846	-121.5846
21-13-CF01	38.05916	38.05916	-121.86536	-121.86536
21-13-CF02	38.04588	38.04588	-121.83514	-121.83514
21-13-CF03	38.04921	38.04921	-121.92033	-121.92033
21-13-CS01	38.23677	38.23677	-121.68261	-121.68261
21-13-CS02	38.25785	38.25785	-121.69194	-121.69194
21-13-CS03	38.37535	38.37535	-121.63303	-121.63303
21-13-CS04	38.26676	38.26676	-121.69763	-121.69763
21-13-CS05	38.2419	38.2419	-121.68649	-121.68649
21-13-CS06	38.27398	38.27398	-121.69477	-121.69477
21-13-CS07	38.32396	38.32396	-121.65315	-121.65315
21-13-CS08	38.29794	38.29794	-121.72953	-121.72953
21-13-CS09	38.25275	38.25275	-121.67189	-121.67189
21-13-GB01	38.1051	38.1051	-122.03884	-122.03884
21-13-GB02	38.10929	38.10929	-122.05957	-122.05957
21-13-GB03	38.10723	38.10723	-122.04387	-122.04387
21-13-LSJ01	38.02453	38.02453	-121.79253	-121.79253
21-13-LSJ02	38.04574	38.04574	-121.70335	-121.70335
21-13-LSJ03	38.03248	38.03248	-121.73591	-121.73591
21-13-LSR01	38.06309	38.06309	-121.78395	-121.78395
21-13-LSSC01	38.23537	38.23537	-121.67398	-121.67398
21-13-LSSC02	38.30889	38.30889	-121.6533	-121.6533
21-13-LSSC03	38.44576	38.44576	-121.5968	-121.5968
21-13-LSSC04	38.45312	38.45312	-121.59265	-121.59265
21-13-LSSC05	38.20017	38.20017	-121.65658	-121.65658
21-13-LSSC06	38.25768	38.25768	-121.66698	-121.66698
21-13-PP01	38.08206	38.08206	-121.57011	-121.57011
21-13-PP02	38.08801	38.08801	-121.57498	-121.57498
21-13-RV01	38.09171	38.09171	-121.73671	-121.73671
21-13-RV02	38.10739	38.10739	-121.70985	-121.70985
21-13-RV03	38.08791	38.08791	-121.68579	-121.68579
21-13-RV04	38.09296	38.09296	-121.73235	-121.73235
21-13-RV05	38.13319	38.13319	-121.69265	-121.69265
21-13-SBM01	38.06723	38.06723	-121.97935	-121.97935
21-13-SBW01	38.05611	38.05611	-122.0825	-122.0825
21-13-SBW02	38.09143	38.09143	-122.0708	-122.0708
21-13-SJT01	38.0863	38.0863	-121.67922	-121.67922
21-13-SM01	38.12472	38.12472	-122.08152	-122.08152
21-13-SM02	38.17331	38.17331	-121.92748	-121.92748
21-13-SM03	38.16168	38.16168	-122.04599	-122.04599
21-14-CF01	38.02649	38.02649	-121.83314	-121.83314
21-14-CF02	38.07211	38.07211	-121.84111	-121.84111
21-14-CS01	38.24418	38.24418	-121.68957	-121.68957
21-14-CS02	38.27148	38.27148	-121.69458	-121.69458
21-14-CS03	38.31928	38.31928	-121.65413	-121.65413
21-14-CS04	38.2469	38.2469	-121.69982	-121.69982
21-14-CS05	38.24019	38.24019	-121.68633	-121.68633
21-14-CS06	38.28007	38.28007	-121.66496	-121.66496
21-14-GB01	38.10782	38.10782	-122.06243	-122.06243
21-14-GB02	38.10334	38.10334	-122.06112	-122.06112
21-14-GB03	38.10691	38.10691	-122.04786	-122.04786
21-14-HB01	38.07369	38.07369	-121.96776	-121.96776
21-14-HB02	38.05287	38.05287	-121.94514	-121.94514
21-14-LSJ01	38.03927	38.03927	-121.72448	-121.72448
21-14-LSJ02	38.02519	38.02519	-121.74468	-121.74468
21-14-LSJ03	38.01882	38.01882	-121.79203	-121.79203
21-14-LSJ04	38.04446	38.04446	-121.70198	-121.70198
21-14-LSR01	38.05821	38.05821	-121.80419	-121.80419
21-14-LSR02	38.05076	38.05076	-121.79861	-121.79861
21-14-LSR03	38.06855	38.06855	-121.83268	-121.83268
21-14-LSR04	38.07491	38.07491	-121.75741	-121.75741
21-14-LSSC01	38.38928	38.38928	-121.62244	-121.62244
21-14-LSSC02	38.17999	38.17999	-121.66585	-121.66585
21-14-LSSC03	38.35891	38.35891	-121.63659	-121.63659
21-14-LSSC04	38.31672	38.31672	-121.65185	-121.65185
21-14-PP01	38.09321	38.09321	-121.57388	-121.57388
21-14-PP02	38.07966	38.07966	-121.56948	-121.56948
21-14-RV01	38.14141	38.14141	-121.688	-121.688
21-14-RV02	38.10715	38.10715	-121.70915	-121.70915
21-14-RV03	38.14331	38.14331	-121.69183	-121.69183
21-14-SBW01	38.07592	38.07592	-122.07336	-122.07336
21-14-SBW02	38.05848	38.05848	-122.11577	-122.11577
21-14-SM01	38.14919	38.14919	-122.0701	-122.0701
21-14-SM02	38.17666	38.17666	-122.01066	-122.01066
21-14-SM03	38.15673	38.15673	-122.05023	-122.05023
21-14-SM04	38.1856	38.1856	-121.96964	-121.96964
21-14-USSC01	38.5637	38.5637	-121.55065	-121.55065
21-14-USSC02	38.51054	38.51054	-121.58449	-121.58449
21-15-CF01	38.0452	38.0452	-121.87072	-121.87072
21-15-CF02	38.0582	38.0582	-121.83748	-121.83748
21-15-CS01	38.31711	38.31711	-121.66735	-121.66735
21-15-CS02	38.28934	38.28934	-121.72387	-121.72387
21-15-CS03	38.24769	38.24769	-121.70401	-121.70401
21-15-CS04	38.26475	38.26475	-121.69165	-121.69165
21-15-CS05	38.31245	38.31245	-121.69244	-121.69244
21-15-CS06	38.25787	38.25787	-121.72774	-121.72774
21-15-CS07	38.26941	38.26941	-121.66719	-121.66719
21-15-GB01	38.10014	38.10014	-122.06535	-122.06535
21-15-HB01	38.07457	38.07457	-121.9458	-121.9458
21-15-HB02	38.07261	38.07261	-121.969	-121.969
21-15-LSJ01	38.02415	38.02415	-121.74604	-121.74604
21-15-LSJ02	38.0215	38.0215	-121.77669	-121.77669
21-15-LSJ03	38.03822	38.03822	-121.72446	-121.72446
21-15-LSJ04	38.04404	38.04404	-121.69412	-121.69412
21-15-LSR01	38.0596	38.0596	-121.80331	-121.80331
21-15-LSR02	38.07236	38.07236	-121.77522	-121.77522
21-15-LSR03	38.06078	38.06078	-121.81103	-121.81103
21-15-LSSC01	38.27085	38.27085	-121.66231	-121.66231
21-15-LSSC02	38.1819	38.1819	-121.66519	-121.66519
21-15-LSSC03	38.45391	38.45391	-121.59297	-121.59297
21-15-LSSC04	38.34431	38.34431	-121.64377	-121.64377
21-15-PP01	38.05794	38.05794	-121.55138	-121.55138
21-15-RV01	38.10653	38.10653	-121.70173	-121.70173
21-15-RV02	38.11312	38.11312	-121.70816	-121.70816
21-15-RV03	38.10612	38.10612	-121.71534	-121.71534
21-15-SBW01	38.0365	38.0365	-122.1318	-122.1318
21-15-SBW02	38.06731	38.06731	-122.08119	-122.08119
21-15-SJT01	38.08601	38.08601	-121.64222	-121.64222
21-15-SM01	38.17585	38.17585	-122.01425	-122.01425
21-15-SM02	38.16942	38.16942	-122.02213	-122.02213
21-15-SM03	38.12223	38.12223	-122.07802	-122.07802
21-15-SM04	38.17274	38.17274	-122.05574	-122.05574
21-15-SM05	38.16718	38.16718	-121.94366	-121.94366
21-15-USSC01	38.51224	38.51224	-121.58457	-121.58457
21-15-USSC02	38.56486	38.56486	-121.55169	-121.55169
21-16-CF01	38.06247	38.06247	-121.8633	-121.8633
21-16-CF02	38.05127	38.05127	-121.93421	-121.93421
21-16-CS01	38.26811	38.26811	-121.66937	-121.66937
21-16-CS02	38.23435	38.23435	-121.6787	-121.6787
21-16-CS03	38.25972	38.25972	-121.76302	-121.76302
21-16-CS04	38.27033	38.27033	-121.70384	-121.70384
21-16-CS05	38.26788	38.26788	-121.69269	-121.69269
21-16-CS06	38.25507	38.25507	-121.67139	-121.67139
21-16-CS07	38.24615	38.24615	-121.70358	-121.70358
21-16-GB01	38.10133	38.10133	-122.02693	-122.02693
21-16-LSJ01	38.02141	38.02141	-121.80001	-121.80001
21-16-LSJ02	38.02094	38.02094	-121.76791	-121.76791
21-16-LSJ03	38.04187	38.04187	-121.71387	-121.71387
21-16-LSJ04	38.02208	38.02208	-121.76267	-121.76267
21-16-LSR01	38.05691	38.05691	-121.81404	-121.81404
21-16-LSR02	38.06773	38.06773	-121.78745	-121.78745
21-16-LSR03	38.05853	38.05853	-121.804	-121.804
21-16-LSSC01	38.38053	38.38053	-121.62709	-121.62709
21-16-LSSC02	38.19516	38.19516	-121.65742	-121.65742
21-16-LSSC03	38.24126	38.24126	-121.67153	-121.67153
21-16-PP01	38.07737	38.07737	-121.57603	-121.57603
21-16-RV01	38.14277	38.14277	-121.6906	-121.6906
21-16-RV02	38.13826	38.13826	-121.69323	-121.69323
21-16-RV03	38.15252	38.15252	-121.68947	-121.68947
21-16-SBM01	38.06775	38.06775	-122.02595	-122.02595
21-16-SBM02	38.09958	38.09958	-122.03701	-122.03701
21-16-SBW01	38.04154	38.04154	-122.21221	-122.21221
21-16-SBW02	38.05238	38.05238	-122.08441	-122.08441
21-16-SJT01	38.10138	38.10138	-121.61476	-121.61476
21-16-SM01	38.17413	38.17413	-121.92413	-121.92413
21-16-SM02	38.1774	38.1774	-122.01036	-122.01036
21-16-SM03	38.1174	38.1174	-121.88967	-121.88967
21-16-SM04	38.12112	38.12112	-122.07164	-122.07164
21-16-SM05	38.18586	38.18586	-121.98308	-121.98308
21-16-SM06	38.15829	38.15829	-122.04949	-122.04949
21-16-USSC01	38.51423	38.51423	-121.58424	-121.58424
21-16-USSC02	38.56398	38.56398	-121.55179	-121.55179
21-16-USSC03	38.53717	38.53717	-121.58421	-121.58421
21-17-CF01	38.02444	38.02444	-121.82945	-121.82945
21-17-CF02	38.04576	38.04576	-121.89395	-121.89395
21-17-CS01	38.2594	38.2594	-121.7425	-121.7425
21-17-CS02	38.25539	38.25539	-121.72509	-121.72509
21-17-CS03	38.25109	38.25109	-121.71806	-121.71806
21-17-CS04	38.23483	38.23483	-121.67902	-121.67902
21-17-CS05	38.27498	38.27498	-121.69479	-121.69479
21-17-CS06	38.24586	38.24586	-121.69555	-121.69555
21-17-CS07	38.31188	38.31188	-121.65586	-121.65586
21-17-GB01	38.10625	38.10625	-122.04895	-122.04895
21-17-GB02	38.10803	38.10803	-122.04468	-122.04468
21-17-GB03	38.10692	38.10692	-122.05811	-122.05811
21-17-LSJ01	38.02556	38.02556	-121.77724	-121.77724
21-17-LSR01	38.062	38.062	-121.79782	-121.79782
21-17-LSSC01	38.21594	38.21594	-121.67021	-121.67021
21-17-LSSC02	38.35243	38.35243	-121.64008	-121.64008
21-17-LSSC03	38.24619	38.24619	-121.66967	-121.66967
21-17-LSSC04	38.20625	38.20625	-121.65761	-121.65761
21-17-PP01	38.05959	38.05959	-121.55223	-121.55223
21-17-PP02	38.09967	38.09967	-121.5902	-121.5902
21-17-PP03	38.07802	38.07802	-121.56981	-121.56981
21-17-RV01	38.11086	38.11086	-121.68288	-121.68288
21-17-RV02	38.10787	38.10787	-121.71634	-121.71634
21-17-RV03	38.10207	38.10207	-121.70841	-121.70841
21-17-RV04	38.15548	38.15548	-121.68847	-121.68847
21-17-RV05	38.12896	38.12896	-121.69168	-121.69168
21-17-SBM01	38.09106	38.09106	-122.00789	-122.00789
21-17-SBM02	38.07264	38.07264	-121.98913	-121.98913
21-17-SBW01	38.06332	38.06332	-122.11246	-122.11246
21-17-SBW02	38.07168	38.07168	-122.09556	-122.09556
21-17-SJT01	38.09548	38.09548	-121.62748	-121.62748
21-17-SJT02	38.09401	38.09401	-121.64912	-121.64912
21-17-SM01	38.10446	38.10446	-121.88941	-121.88941
21-17-SM02	38.14274	38.14274	-121.90934	-121.90934
21-17-SM03	38.16753	38.16753	-122.06752	-122.06752
21-17-SM04	38.17968	38.17968	-122.05543	-122.05543
21-17-USSC01	38.51708	38.51708	-121.585	-121.585
21-17-USSC02	38.54762	38.54762	-121.58242	-121.58242
21-18-CS01	38.26134	38.26134	-121.68598	-121.68598
21-18-CS02	38.23782	38.23782	-121.6841	-121.6841
21-18-CS03	38.28607	38.28607	-121.66537	-121.66537
21-18-CS04	38.2812	38.2812	-121.71259	-121.71259
21-18-CS05	38.25597	38.25597	-121.69008	-121.69008
21-18-CS06	38.24356	38.24356	-121.68236	-121.68236
21-18-CS07	38.25731	38.25731	-121.72585	-121.72585
21-18-GB01	38.10268	38.10268	-122.03115	-122.03115
21-18-GB02	38.11139	38.11139	-122.0588	-122.0588
21-18-GB03	38.10351	38.10351	-122.05019	-122.05019
21-18-HB01	38.05242	38.05242	-121.95277	-121.95277
21-18-LSJ01	38.0332	38.0332	-121.72362	-121.72362
21-18-LSJ02	38.02076	38.02076	-121.74525	-121.74525
21-18-LSJ03	38.03839	38.03839	-121.70457	-121.70457
21-18-LSR01	38.06705	38.06705	-121.83383	-121.83383
21-18-LSR02	38.07216	38.07216	-121.77721	-121.77721
21-18-LSSC01	38.40892	38.40892	-121.61297	-121.61297
21-18-LSSC02	38.20963	38.20963	-121.66194	-121.66194
21-18-LSSC03	38.44736	38.44736	-121.59601	-121.59601
21-18-LSSC04	38.3446	38.3446	-121.64356	-121.64356
21-18-PP01	38.05017	38.05017	-121.52439	-121.52439
21-18-PP02	38.07497	38.07497	-121.56349	-121.56349
21-18-RV01	38.15704	38.15704	-121.68689	-121.68689
21-18-RV02	38.09969	38.09969	-121.7277	-121.7277
21-18-RV03	38.11677	38.11677	-121.70655	-121.70655
21-18-RV04	38.10965	38.10965	-121.70977	-121.70977
21-18-SBM01	38.09531	38.09531	-122.051	-122.051
21-18-SBM02	38.0606	38.0606	-121.98352	-121.98352
21-18-SBW01	38.0569	38.0569	-122.08199	-122.08199
21-18-SBW02	38.03147	38.03147	-122.13986	-122.13986
21-18-SBW03	38.07712	38.07712	-122.07724	-122.07724
21-18-SBW04	38.08446	38.08446	-122.09121	-122.09121
21-18-SJT01	38.09756	38.09756	-121.66046	-121.66046
21-18-SJT02	38.08743	38.08743	-121.63183	-121.63183
21-18-SM01	38.18588	38.18588	-121.96969	-121.96969
21-18-SM02	38.20737	38.20737	-122.03401	-122.03401
21-18-USSC01	38.49495	38.49495	-121.58451	-121.58451
21-18-USSC02	38.55451	38.55451	-121.57599	-121.57599
21-19-CF01	38.04471	38.04471	-121.8725	-121.8725
21-19-CF02	38.04162	38.04162	-121.90073	-121.90073
21-19-CQS01	38.04003	38.04003	-122.15567	-122.15567
21-19-CQS02	38.06651	38.06651	-122.24697	-122.24697
21-19-CS01	38.27461	38.27461	-121.70758	-121.70758
21-19-CS02	38.25596	38.25596	-121.7318	-121.7318
21-19-CS03	38.24821	38.24821	-121.67487	-121.67487
21-19-FT01	38.05085	38.05085	-121.62684	-121.62684
21-19-FT02	38.02743	38.02743	-121.6073	-121.6073
21-19-FT03	38.04804	38.04804	-121.59836	-121.59836
21-19-FT04	38.04971	38.04971	-121.64776	-121.64776
21-19-HC01	38.04307	38.04307	-121.57649	-121.57649
21-19-HC02	37.97851	37.97851	-121.57256	-121.57256
21-19-LSJ01	38.03983	38.03983	-121.71584	-121.71584
21-19-LSJ02	38.02258	38.02258	-121.8018	-121.8018
21-19-LSJ03	38.04755	38.04755	-121.69339	-121.69339
21-19-LSR01	38.06265	38.06265	-121.82088	-121.82088
21-19-LSR02	38.06639	38.06639	-121.7743	-121.7743
21-19-LSR03	38.06813	38.06813	-121.8291	-121.8291
21-19-LSSC01	38.40559	38.40559	-121.61458	-121.61458
21-19-LSSC02	38.23448	38.23448	-121.67304	-121.67304
21-19-LSSC03	38.45941	38.45941	-121.59006	-121.59006
21-19-MIW01	37.97134	37.97134	-121.49709	-121.49709
21-19-MIW02	37.97275	37.97275	-121.52029	-121.52029
21-19-MIW03	37.98342	37.98342	-121.52223	-121.52223
21-19-MRW01	37.91344	37.91344	-121.52971	-121.52971
21-19-PP01	38.05459	38.05459	-121.52236	-121.52236
21-19-RV01	38.09866	38.09866	-121.73013	-121.73013
21-19-RV02	38.15219	38.15219	-121.68993	-121.68993
21-19-RV03	38.11145	38.11145	-121.70874	-121.70874
21-19-SBM01	38.09479	38.09479	-122.06688	-122.06688
21-19-SBM02	38.0714	38.0714	-122.02025	-122.02025
21-19-SBW01	38.06394	38.06394	-122.09875	-122.09875
21-19-SBW02	38.08347	38.08347	-122.08943	-122.08943
21-19-SBW03	38.0354	38.0354	-122.13063	-122.13063
21-19-SJT01	38.09033	38.09033	-121.64884	-121.64884
21-19-SJT02	38.09296	38.09296	-121.67302	-121.67302
21-19-SM01	38.15924	38.15924	-122.04771	-122.04771
21-19-SM02	38.12946	38.12946	-122.08268	-122.08268
21-19-SM03	38.17506	38.17506	-122.05701	-122.05701
21-19-SPE01	38.05842	38.05842	-122.3087	-122.3087
21-20-CF01	38.03431	38.03431	-121.83783	-121.83783
21-20-CF02	38.05541	38.05541	-121.89536	-121.89536
21-20-CQS01	38.03179	38.03179	-122.15677	-122.15677
21-20-CQS02	38.05974	38.05974	-122.22953	-122.22953
21-20-CS01	38.30297	38.30297	-121.69289	-121.69289
21-20-CS02	38.26749	38.26749	-121.66986	-121.66986
21-20-CS03	38.32643	38.32643	-121.66739	-121.66739
21-20-GB01	38.10256	38.10256	-122.02854	-122.02854
